iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
48,2,delta_a12x18_avg_vdw_radius,0.8587944423462593,0.04743077406189403,0.06386151476161288,0.02128717158720429
49,81,avg_a12x18_electron_affinity,0.8526126763267815,0.04524438151539089,0.06091772262149331,0.02030590754049777
50,60,avg_a1a2_ion_energies,0.859162987150745,0.04540393751594889,0.06113255124460713,0.020377517081535707
51,38,std_val_electrons,0.8508387646045836,0.04869392253597859,0.06556223705677498,0.021854079018924995
52,63,delta_a12b14_avg_ion_energies,0.8514605792073414,0.04092649514683436,0.05510405481787053,0.018368018272623507
53,3,delta_a12x914_avg_vdw_radius,0.8471953938461931,0.03956065382397187,0.05326506531101195,0.017755021770337314
54,47,delta_a1a2_val_electrons,0.8516179605190745,0.044535691212373794,0.059963531231142425,0.019987843743714137
55,72,delta_a1a2_electronegativity,0.8547067957935361,0.042969226089488624,0.05785441879207191,0.01928480626402397
56,6,delta_a1a2_vdw_radius,0.8529585170050934,0.04867407102479706,0.06553550868053755,0.02184516956017918
57,79,delta_a12b58_avg_electron_affinity,0.8558253780352197,0.03943228890727259,0.05309223283705807,0.017697410945686023
58,42,avg_a1a2_val_electrons,0.8531966856613936,0.04632019427175144,0.062366213260321976,0.02078873775344066
59,84,avg_a12b58_electron_affinity,0.8532690334961709,0.04362399039915725,0.05873600340573889,0.01957866780191296
60,61,delta_a12x18_avg_ion_energies,0.8529431995450233,0.04930436036934826,0.06638413982934863,0.022128046609782872
61,35,avg_a12b58_dipole_polarizability,0.8514754433180766,0.04468718071873146,0.06016749900391934,0.020055833001306443
62,97,avg_a12b14_mendeleev_number,0.8500420727614661,0.03799873870070887,0.05116207906055598,0.01705402635351866
63,29,delta_a12b14_avg_dipole_polarizability,0.8529335138816616,0.047767625861598904,0.06431505714216221,0.021438352380720734
64,14,delta_a12b58_avg_covalent_radius,0.8486244320838517,0.04778459076545839,0.06433789894644815,0.021445966315482713
65,8,avg_a12b58_vdw_radius,0.8557028485658901,0.04741382783271218,0.06383869810119662,0.021279566033732208
66,77,avg_b1b8_electron_affinity,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
67,87,delta_a12x18_avg_metallic_radius,0.8514864092301131,0.043640665830881574,0.05875845546034439,0.019586151820114795
68,75,min_b_electron_affinity,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
69,56,delta_a12b58_avg_unp_electrons,0.8541472449929897,0.04189436940079204,0.05640721541727053,0.018802405139090175
70,98,avg_a12b58_mendeleev_number,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
71,93,delta_a12b14_avg_mendeleev_number,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
72,99,std_lattice_constant,0.8531732659030938,0.04658229999596642,0.06271911638929506,0.02090637212976502
73,15,delta_a1a2_covalent_radius,0.8513779103087614,0.042238139553258496,0.05687007277308112,0.018956690924360375
74,82,avg_a12x914_electron_affinity,0.8541472449929897,0.04189436940079204,0.05640721541727053,0.018802405139090175
75,51,avg_unp_electrons,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
76,7,avg_a12b14_vdw_radius,0.8485860881902572,0.04787494615455558,0.06445955481500072,0.021486518271666907
77,53,max_unp_electrons,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
78,59,min_ion_energies,0.8512469239531338,0.046380545397343494,0.06244747093266879,0.020815823644222926
79,91,std_mendeleev_number,0.8512469239531338,0.046380545397343494,0.06244747093266879,0.020815823644222926
80,21,min_atomic_volume,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
81,27,delta_a12x18_avg_dipole_polarizability,0.8541472449929897,0.04189436940079204,0.05640721541727053,0.018802405139090175
82,34,avg_a12b14_dipole_polarizability,0.8541472449929897,0.04189436940079204,0.05640721541727053,0.018802405139090175
83,54,avg_a1a2_unp_electrons,0.8513779103087614,0.042238139553258496,0.05687007277308112,0.018956690924360375
84,32,avg_a12x18_dipole_polarizability,0.8541472449929897,0.04189436940079204,0.05640721541727053,0.018802405139090175
85,50,max_diff_val_electrons,0.8555132641110902,0.0438188178452764,0.05899832203899731,0.019666107346332437
86,62,delta_a12x914_avg_ion_energies,0.8483312053136374,0.04253684868289307,0.05727225928318729,0.01909075309439576
87,17,avg_a12b58_covalent_radius,0.8528211234250286,0.05102966583589469,0.06870711732021494,0.022902372440071646
88,90,avg_mendeleev_number,0.845775269211208,0.04112614078768577,0.055372860741714124,0.01845762024723804
89,92,delta_b18x114_avg_mendeleev_number,0.8485858214458044,0.04644084015379761,0.06252865270875191,0.020842884236250636
90,10,avg_a1a2_covalent_radius,0.8485860881902572,0.04787494615455558,0.06445955481500072,0.021486518271666907
91,41,avg_bx_val_electrons,0.851246657208681,0.04489874095436021,0.06045234691917673,0.020150782306392244
92,58,avg_a12b58_unp_electrons,0.8499198397451764,0.03868793241998274,0.0520900199543644,0.01736333998478813
93,94,delta_a12b58_avg_mendeleev_number,0.8459651204104606,0.04643961795203757,0.06252700711773461,0.020842335705911534
94,36,max_diff_dipole_polarizability,0.8479669005147729,0.03834223713211033,0.0516245705669967,0.0172081901889989
95,86,avg_a1a2_metallic_radius,0.8488654414503166,0.04216066698888647,0.05676576253545339,0.018921920845151128
96,73,avg_electron_affinity,0.850860554207667,0.042689130558040314,0.05747729391334009,0.019159097971113363
97,70,delta_a12b14_avg_electronegativity,0.8459651204104606,0.04643961795203757,0.06252700711773461,0.020842335705911534
98,49,avg_a12b58_val_electrons,0.8510570727538813,0.04107289396089294,0.055301168405198546,0.01843372280173285
99,0,min_vdw_radius,0.8459651204104606,0.04643961795203757,0.06252700711773461,0.020842335705911534
100,None,None,0.8456855004059485,0.050348517262321354,0.06779000853279896,0.022596669510932987
