iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
35,55,delta_a12b58_avg_ion_energies,0.820848773938757,0.08306763758633746,0.06462944414743765,0.03231472207371883
36,6,delta_a12b58_avg_vdw_radius,0.8257432493365112,0.08015212704367712,0.06236107789490896,0.03118053894745448
37,24,delta_a12b14_avg_atomic_volume,0.8257432493365112,0.08015212704367712,0.06236107789490896,0.03118053894745448
38,32,delta_bx1418bx58914_avg_dipole_polarizability,0.817422467431174,0.09201334742502215,0.07158951031974864,0.03579475515987432
39,28,max_diff_atomic_volume,0.8216800906309555,0.07733392022594239,0.06016841724612856,0.030084208623064275
40,3,delta_a12x18_avg_vdw_radius,0.8196308959530845,0.07282034730749343,0.056656704173331796,0.028328352086665898
41,104,max_diff_lattice_constant,0.8246737895674066,0.06668825615711715,0.05188572892923236,0.025942864464616175
42,110,avg_a12x914_heat_of_formation,0.8236639119321418,0.06081026504345362,0.04731245214638407,0.023656226073192035
43,63,delta_a12b58_avg_no_electrons,0.8245515678771541,0.08502711172375363,0.06615398159670438,0.033076990798352184
44,100,delta_a12x914_avg_lattice_constant,0.8184178682952575,0.08019102557415722,0.06239134227314493,0.031195671136572463
45,56,delta_a1a2_ion_energies,0.8168293146918112,0.071309884842301,0.055481513059590384,0.027740756529795192
46,70,delta_bx1418bx58914_avg_electronegativity,0.8198495436639381,0.09147941958739396,0.07117409632263227,0.03558704816131614
47,109,avg_a12x18_heat_of_formation,0.8173897546449739,0.08211404094775154,0.0638875135655234,0.031943756782761706
48,36,avg_a12b58_dipole_polarizability,0.8254803035980016,0.08860688839641509,0.06893916946587433,0.03446958473293717
49,59,max_diff_ion_energies,0.827494173861475,0.08847444860150981,0.06883612680598368,0.03441806340299184
50,105,std_heat_of_formation,0.8300847578806305,0.08206786639780202,0.06385158819694778,0.03192579409847389
51,78,delta_a12x914_avg_density,0.8229835773141987,0.08410488070914389,0.06543645453584622,0.03271822726792311
52,18,delta_a12b58_avg_covalent_radius,0.8240026955420265,0.06940268349855545,0.0539976456196935,0.02699882280984675
53,111,avg_a12b14_heat_of_formation,0.8223242780841223,0.06917871744912761,0.05382339242430951,0.026911696212154754
54,62,delta_a12b14_avg_no_electrons,0.8210218038977806,0.07330626088417004,0.05703476144421135,0.028517380722105672
55,67,delta_a12x18_avg_electronegativity,0.8241668350594213,0.07301327198789277,0.0568068061290251,0.028403403064512545
56,92,delta_b18x114_avg_mendeleev_number,0.8215591632281471,0.07916888733789171,0.06159608399963231,0.030798041999816155
57,73,delta_bx1418bx58914_avg_electron_affinity,0.8184141320665063,0.0792684450001396,0.06167354324319166,0.03083677162159583
58,5,delta_a12b14_avg_vdw_radius,0.8094719021183117,0.07218682090464253,0.056163799108752056,0.028081899554376028
59,37,avg_val_electrons,0.8157432725440102,0.08240517407985574,0.06411402503313607,0.03205701251656803
60,30,min_b_dipole_polarizability,0.82094152839444,0.06992574773991282,0.05440460736983587,0.027202303684917935
61,4,delta_a12x914_avg_vdw_radius,0.8179400013660374,0.06739343343792699,0.05243438081110117,0.026217190405550584
62,72,delta_a12b14_avg_electron_affinity,0.8175409145603897,0.08032001444639371,0.06249169999795905,0.031245849998979523
63,53,min_ion_energies,0.8149722879648873,0.06379802288749148,0.04963702925388416,0.024818514626942078
64,106,min_heat_of_formation,0.81797381499329,0.06668848111513231,0.05188590395421078,0.02594295197710539
65,46,delta_a12b14_avg_unp_electrons,0.8173217084342902,0.08970483187853522,0.06979340679603764,0.03489670339801882
66,25,delta_a12b58_avg_atomic_volume,0.8193338344643649,0.06428819111636551,0.05001839678871908,0.02500919839435954
67,101,delta_a12b14_avg_lattice_constant,0.8134566626848875,0.06048525517831441,0.047059583429556184,0.023529791714778092
68,27,avg_a12b58_atomic_volume,0.8069777223047758,0.07719077381793384,0.06005704447750154,0.03002852223875077
69,42,avg_unp_electrons,0.8123646161336131,0.07019790573128683,0.05461635553330691,0.027308177766653455
70,49,avg_a12b14_unp_electrons,0.8123646161336131,0.07019790573128683,0.05461635553330691,0.027308177766653455
71,9,avg_a12b58_vdw_radius,0.8120580146246784,0.061789220826032255,0.04807411300386564,0.024037056501932816
72,7,delta_a1a2_vdw_radius,0.8118434281900857,0.07055963898274267,0.05489779629231416,0.027448898146157075
73,57,avg_a12b14_ion_energies,0.8105324220869992,0.07078245651538798,0.0550711559026221,0.02753557795131105
74,76,max_density,0.8124983316978946,0.07525056065560276,0.05854749272121535,0.02927374636060768
75,98,delta_b14b58_avg_lattice_constant,0.807924750255725,0.07635091526520721,0.059403605990476116,0.029701802995238055
76,0,max_vdw_radius,0.8109035470655203,0.07779369964918255,0.060526141257763726,0.03026307062888186
77,47,delta_a12b58_avg_unp_electrons,0.8109035470655203,0.07779369964918255,0.060526141257763726,0.03026307062888186
78,77,delta_a12x18_avg_density,0.8109035470655203,0.07779369964918255,0.060526141257763726,0.03026307062888186
79,64,delta_a1a2_no_electrons,0.8117767409178411,0.0782240572712162,0.060860974108496224,0.03043048705424811
80,83,delta_a12b14_avg_melting_point,0.8163503223600108,0.0767722661317252,0.05973143127942568,0.02986571563971284
81,38,std_val_electrons,0.8102847961876242,0.07626501144191032,0.059336769897490475,0.029668384948745238
82,85,delta_a1a2_melting_point,0.8084034398057323,0.07329860695999318,0.05702880643117053,0.028514403215585266
83,87,delta_a1a2_proton_affinity,0.8075302459534113,0.07277231911024121,0.05661933660417963,0.02830966830208981
84,82,delta_a12x914_avg_melting_point,0.8055608788579083,0.07182910312143229,0.055885482520459745,0.027942741260229872
85,31,avg_b1b8_dipole_polarizability,0.8055357460016948,0.06711795802105013,0.05222005157788407,0.026110025788942035
86,19,avg_a12b14_covalent_radius,0.8072141634595988,0.0680364383254432,0.0529346604587686,0.0264673302293843
87,96,min_lattice_constant,0.8090638644383887,0.07064600152012881,0.05496498928044538,0.02748249464022269
88,74,delta_a1a2_electron_affinity,0.8090638644383887,0.07064600152012881,0.05496498928044538,0.02748249464022269
89,69,delta_a12b14_avg_electronegativity,0.8061046167894859,0.07351186073055854,0.057194725109665015,0.028597362554832507
90,11,max_covalent_radius,0.8060961510372386,0.06657430745078498,0.0517970729644601,0.02589853648223005
91,50,avg_a12b58_unp_electrons,0.8016735232730655,0.06838353967369089,0.053204717099981716,0.026602358549990855
92,71,delta_a1a2_electronegativity,0.8019101213341161,0.07377257269258843,0.05739756787344371,0.02869878393672185
93,60,min_no_electrons,0.8046756994066536,0.06669892957309774,0.05189403320947943,0.025947016604739716
94,12,min_covalent_radius,0.8076434128078034,0.07086179566326446,0.05513288445510512,0.02756644222755256
95,21,max_atomic_radius,0.8104876827001283,0.07045488420556506,0.05481629351677486,0.02740814675838743
96,2,avg_a1a2_vdw_radius,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
97,13,avg_b1b8_covalent_radius,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
98,39,min_val_electrons,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
99,41,avg_a12b58_val_electrons,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
100,44,max_unp_electrons,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
101,45,min_unp_electrons,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
102,48,delta_a1a2_unp_electrons,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
103,23,min_atomic_volume,0.813389150142475,0.0708194292940811,0.05509992198054311,0.027549960990271554
104,54,avg_a1a2_ion_energies,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
105,65,min_electronegativity,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
106,66,avg_a1a2_electronegativity,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
107,90,max_mendeleev_number,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
108,97,avg_b1b4_lattice_constant,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
109,103,delta_a1a2_lattice_constant,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
110,33,delta_a1a2_dipole_polarizability,0.8103869740088872,0.07300261505279985,0.056798514671468535,0.028399257335734267
111,61,delta_a12x18_avg_no_electrons,0.797444803257652,0.06395082128656088,0.049755911599469224,0.02487795579973461
112,29,std_dipole_polarizability,0.7857109864936459,0.06922911457432881,0.053862603099886955,0.026931301549943477
113,None,None,0.7723763818421494,0.06244745797670682,0.04858624386976481,0.024293121934882405
