iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
42,6,delta_a12b58_avg_vdw_radius,0.8603834213938615,0.04562235352176099,0.06142662987299173,0.020475543290997242
43,34,min_atomic_volume,0.8528673736324286,0.04637413654145299,0.06243884195173497,0.020812947317244986
44,38,delta_a12x914_avg_atomic_volume,0.8511456579958194,0.04753536547674733,0.06400233823151612,0.0213341127438387
45,52,avg_a12x18_dipole_polarizability,0.8539149926800477,0.04723767898161246,0.06360152861203615,0.02120050953734538
46,22,avg_a12x914_covalent_radius,0.8558174815241723,0.04518784768175324,0.06084160460902593,0.020280534869675307
47,16,delta_a12x18_avg_covalent_radius,0.8553568283930364,0.04115863880525507,0.05541661656627682,0.01847220552209227
48,151,delta_a12b58_avg_heat_of_formation,0.8511501266696702,0.04401659389665765,0.059264610719175624,0.019754870239725206
49,31,delta_a12b58_avg_atomic_radius,0.8494555415992859,0.05030573541442006,0.06773240640284611,0.022577468800948703
50,72,delta_a12b58_avg_unp_electrons,0.85079926444028,0.04614288444485668,0.06212748061571358,0.020709160205237862
51,45,min_b_dipole_polarizability,0.8536805084164142,0.04280694708944282,0.057635923881080124,0.019211974627026708
52,17,delta_a12x914_avg_covalent_radius,0.8513453602894397,0.02977115500393856,0.04008433537840446,0.01336144512613482
53,143,delta_a12b58_avg_lattice_constant,0.853803065701136,0.04008011229940137,0.0539644720939035,0.0179881573646345
54,99,avg_electron_affinity,0.8542155648486454,0.04642665507220294,0.06250955369939419,0.02083651789979806
55,93,delta_a12x18_avg_electronegativity,0.8592292297522407,0.028058590771971214,0.037778512879339275,0.012592837626446423
56,91,min_electronegativity,0.8550890355055433,0.038729706458805316,0.0521462651548631,0.017382088384954367
57,11,max_covalent_radius,0.8543755526884029,0.027324202841504885,0.036789721812994336,0.012263240604331446
58,32,delta_a1a2_atomic_radius,0.8490564474463772,0.04534534132342104,0.061053656440798756,0.020351218813599584
59,128,delta_b14x18_avg_mendeleev_number,0.8476300459336358,0.04975463249244488,0.06699039305638543,0.022330131018795146
60,53,avg_a12x914_dipole_polarizability,0.856404291515138,0.03317399760297424,0.04466597434946966,0.014888658116489886
61,20,delta_a1a2_covalent_radius,0.8514607635936187,0.034558719110955254,0.04653038442439816,0.015510128141466052
62,78,min_ion_energies,0.8597282935339667,0.03596551332433036,0.0484245135251961,0.0161415045083987
63,46,avg_b1b8_dipole_polarizability,0.8543876929099653,0.04788431217676044,0.06447216536958525,0.021490721789861746
64,95,delta_a12b14_avg_electronegativity,0.8553841505519962,0.04165008053359524,0.056078301175259034,0.018692767058419678
65,40,delta_a12b58_avg_atomic_volume,0.857984919363445,0.033923483576358,0.04567509365016694,0.015225031216722312
66,106,avg_a12b58_electron_affinity,0.8561189268589248,0.029937762364190577,0.040308658059334,0.013436219353111335
67,86,delta_a12x18_avg_no_electrons,0.8558639829366104,0.04418475016302016,0.0594910188708232,0.01983033962360773
68,49,delta_a12b14_avg_dipole_polarizability,0.8496716379905396,0.04235426853549202,0.05702643059898293,0.019008810199660976
69,69,min_unp_electrons,0.8561722457918725,0.03712604533699682,0.04998707145776349,0.016662357152587827
70,132,delta_bx1418bx58914_avg_mendeleev_number,0.8542604025324365,0.03894351310858919,0.052434137676266326,0.017478045892088775
71,19,delta_a12b58_avg_covalent_radius,0.8615890025180875,0.03937986266956396,0.05302164535415179,0.017673881784717262
72,113,max_diff_boiling_point,0.8467394214744359,0.04018760558997647,0.05410920269336364,0.01803640089778788
73,84,max_diff_ion_energies,0.8535026098287046,0.03193446775863437,0.04299705253620822,0.014332350845402738
74,41,avg_a12b14_atomic_volume,0.8515037649417933,0.031599691692540476,0.04254630495492709,0.014182101651642362
75,98,delta_a1a2_electronegativity,0.8536977274989498,0.028973285592834113,0.03901007188212259,0.013003357294040861
76,83,avg_a12b58_ion_energies,0.8515836823203198,0.03623542371207844,0.04878792497171801,0.016262641657239337
77,138,avg_b1b4_lattice_constant,0.8536173778213396,0.04680672232454444,0.0630212820218993,0.021007094007299765
78,131,delta_a12b58_avg_mendeleev_number,0.8595705005166894,0.0393580956577484,0.05299233791876055,0.017664112639586848
79,47,delta_b18x114_avg_dipole_polarizability,0.856404291515138,0.03317399760297424,0.04466597434946966,0.014888658116489886
80,39,delta_a12b14_avg_atomic_volume,0.855505811805406,0.03309972566402562,0.04456597348253565,0.014855324494178548
81,57,avg_val_electrons,0.8641830930284817,0.0428203429103757,0.057653960217892444,0.01921798673929748
82,144,delta_a1a2_lattice_constant,0.8569164627052149,0.03276176130070822,0.04411093312943643,0.014703644376478812
83,51,delta_a1a2_dipole_polarizability,0.8616699044344696,0.039432271361303076,0.053092209212898166,0.017697403070966053
84,154,avg_a12b14_heat_of_formation,0.8572994765395023,0.03535478037289426,0.04760221340117443,0.01586740446705814
85,13,avg_a1a2_covalent_radius,0.8620528118373321,0.03773338046810738,0.05080479670487943,0.016934932234959812
86,74,avg_a12b14_unp_electrons,0.8527355737941866,0.051052887693640185,0.06873838358226816,0.02291279452742272
87,35,avg_a1a2_atomic_volume,0.8623750709334731,0.03829201313724328,0.05155694821730863,0.017185649405769544
88,140,delta_a12x18_avg_lattice_constant,0.854354407039873,0.04067693708477335,0.05476804605184467,0.018256015350614888
89,2,avg_a1a2_vdw_radius,0.8595460745932957,0.04183022249792888,0.05632084705274074,0.018773615684246913
90,96,delta_a12b58_avg_electronegativity,0.8549818438993453,0.033991642959872836,0.04576686447960343,0.015255621493201144
91,63,avg_a12x18_val_electrons,0.8535025857691945,0.0454036888197932,0.061132216396324934,0.02037740546544164
92,44,std_dipole_polarizability,0.8601804754289584,0.04351228295420225,0.05858559880480055,0.019528532934933514
93,125,avg_mendeleev_number,0.860449470995474,0.0471089827156229,0.063428250004364,0.021142750001454665
94,12,min_covalent_radius,0.8602327844919051,0.04152049785197147,0.05590382908411064,0.018634609694703545
95,137,min_lattice_constant,0.8517112902696924,0.056406735482580454,0.075946885580542,0.02531562852684733
96,90,delta_a1a2_no_electrons,0.8549262403464708,0.03773753725611779,0.050810393467406255,0.01693679782246875
97,79,avg_a1a2_ion_energies,0.8542589751840319,0.04441735338657644,0.05980419938470969,0.01993473312823656
98,30,delta_a12b14_avg_atomic_radius,0.8519686970382659,0.048579164916675514,0.06540772565475637,0.021802575218252126
99,101,delta_a12x18_avg_electron_affinity,0.8531017111336261,0.03762658036169547,0.050660999419107414,0.016886999806369138
100,94,delta_a12x914_avg_electronegativity,0.8547497495847957,0.053849204434320695,0.07250338692334968,0.024167795641116558
101,155,avg_a12b58_heat_of_formation,0.8497633024505806,0.045567623380865896,0.06135294037983447,0.02045098012661149
102,14,avg_b1b8_covalent_radius,0.8513857130906821,0.04880798245248433,0.06571580906114782,0.02190526968704927
103,76,max_diff_unp_electrons,0.8534459518161915,0.048905864024673444,0.06584759829695257,0.02194919943231752
104,92,avg_a1a2_electronegativity,0.8504210450232168,0.047744312934157825,0.06428366826248734,0.02142788942082911
105,150,delta_a12b14_avg_heat_of_formation,0.8537076746513046,0.041773167154235055,0.05624402687121097,0.018748008957070322
106,120,delta_a12b14_avg_metallic_radius,0.8530422795474661,0.05037126838063179,0.06782064098412538,0.02260688032804179
107,80,delta_a12b58_avg_ion_energies,0.8558034284390125,0.03933496621498244,0.05296119608563975,0.01765373202854658
108,129,delta_b18x114_avg_mendeleev_number,0.8527369953354474,0.050553901827507915,0.0680665414315527,0.022688847143850898
109,15,delta_b14b58_avg_covalent_radius,0.8502680770811647,0.04142496637757223,0.05577520405567268,0.018591734685224223
110,119,delta_a12x914_avg_metallic_radius,0.8542304597198263,0.03885291078844774,0.052312149336004386,0.01743738311200146
111,103,delta_bx1418bx58914_avg_electron_affinity,0.8517979691586703,0.04667368486470007,0.06284215836486996,0.020947386121623317
112,123,max_proton_affinity,0.8540356127579525,0.03793656617753855,0.05107836903083926,0.017026123010279753
113,85,min_no_electrons,0.8507903002386119,0.026974672205298283,0.036319108454363175,0.012106369484787724
114,89,delta_a12b58_avg_no_electrons,0.8527118346586432,0.03918457096569918,0.052758701637211684,0.01758623387907056
115,112,avg_b5b8_boiling_point,0.8517590951432108,0.04611819651907826,0.06209424041738846,0.020698080139129483
116,70,delta_a12x18_avg_unp_electrons,0.8539507264467755,0.04504833230847706,0.060653758990940033,0.020217919663646677
117,142,delta_a12b14_avg_lattice_constant,0.8563828893687951,0.041881723536393176,0.05639018883332889,0.01879672961110963
118,66,avg_unp_electrons,0.8531087066157521,0.040500361211342394,0.05453030161333011,0.01817676720444337
119,55,avg_a12b58_dipole_polarizability,0.8566366997535975,0.03598744303860534,0.04845404002565047,0.016151346675216824
120,65,avg_a12b58_val_electrons,0.8489300988030335,0.04875698949586122,0.06564715136966937,0.02188238378988979
121,1,min_vdw_radius,0.8458995882198742,0.04541778654860518,0.06115119779256899,0.020383732597522995
122,37,delta_a12x18_avg_atomic_volume,0.8557068123528577,0.041140053785787035,0.055391593413722864,0.018463864471240952
123,97,delta_bx1418bx58914_avg_electronegativity,0.8482808039782386,0.048051450769690834,0.06469720331026341,0.021565734436754466
124,59,min_val_electrons,0.8486458369574889,0.047746992487629,0.06428727605398848,0.021429092017996164
125,42,avg_a12b58_atomic_volume,0.849145041254187,0.039116095401803865,0.05266650509770751,0.017555501699235837
126,75,avg_a12b58_unp_electrons,0.8545465956423403,0.036804360932335106,0.04955395068832217,0.016517983562774053
127,56,max_diff_dipole_polarizability,0.8489070128564199,0.05105325855373087,0.06873888291392834,0.022912960971309446
128,8,avg_a12b14_vdw_radius,0.848659880772672,0.046677936619671005,0.06284788299235515,0.020949294330785052
129,134,avg_a12b14_mendeleev_number,0.8573544432897309,0.043137366037992945,0.058080804973107324,0.019360268324369108
130,5,delta_a12b14_avg_vdw_radius,0.8511658518358335,0.03758688619141506,0.05060755458521108,0.016869184861737024
131,4,delta_a12x914_avg_vdw_radius,0.8500534667785029,0.041296486069053145,0.05560221621641959,0.018534072072139862
132,148,avg_b1b4_heat_of_formation,0.8511010858261219,0.0423023615891505,0.056956542297862366,0.018985514099287455
133,141,delta_a12x914_avg_lattice_constant,0.8497866685820099,0.04395440700670706,0.05918088134580768,0.01972696044860256
134,100,std_electron_affinity,0.8542642710506225,0.04246893941754887,0.05718082521665551,0.0190602750722185
135,25,max_atomic_radius,0.8511010858261219,0.0423023615891505,0.056956542297862366,0.018985514099287455
136,122,avg_a12b14_metallic_radius,0.8554341239186523,0.05011742849908649,0.06747886711129679,0.022492955703765596
137,18,delta_a12b14_avg_covalent_radius,0.8499194858765777,0.03328447829274039,0.04481472722858496,0.01493824240952832
138,73,delta_a1a2_unp_electrons,0.8458995882198742,0.04541778654860518,0.06115119779256899,0.020383732597522995
139,139,delta_b14b58_avg_lattice_constant,0.8515527276414045,0.04298074223902794,0.05786992431076411,0.0192899747702547
140,33,avg_a12b58_atomic_radius,0.8500534667785029,0.041296486069053145,0.05560221621641959,0.018534072072139862
141,115,delta_a12b14_avg_melting_point,0.8480109135870135,0.04136362180112874,0.05569260878600707,0.018564202928669022
142,9,avg_a12b58_vdw_radius,0.8482416380252022,0.038516035820625044,0.05185857576154925,0.017286191920516416
143,105,avg_a12x914_electron_affinity,0.8476886544908725,0.040784458317641346,0.05491281427323245,0.018304271424410816
144,64,avg_a12b14_val_electrons,0.846940208592781,0.04303985018608765,0.0579495081486487,0.01931650271621623
145,135,avg_a12b58_mendeleev_number,0.8486689229041025,0.04528344906659939,0.060970323765951684,0.020323441255317223
146,118,delta_a12x18_avg_metallic_radius,0.8466736771407408,0.04704637996050972,0.06334396070382335,0.02111465356794112
147,28,avg_b1b8_atomic_radius,0.8492523578991745,0.04923799164578705,0.06629477997167726,0.022098259990559085
148,0,max_vdw_radius,0.8542729855429165,0.044006115716610984,0.05925050273837708,0.019750167579459025
149,26,avg_a1a2_atomic_radius,0.8484025152585433,0.03863806319759462,0.052022875275731635,0.01734095842524388
150,48,delta_a12x18_avg_dipole_polarizability,0.8458995882198742,0.04541778654860518,0.06115119779256899,0.020383732597522995
151,7,delta_a1a2_vdw_radius,0.8488996327941042,0.0454766396938796,0.061230438561458926,0.020410146187152974
152,104,avg_a12x18_electron_affinity,0.8540016736104306,0.039104947017659056,0.05265149474392954,0.017550498247976516
153,147,min_heat_of_formation,0.8458094605549957,0.044520545130382096,0.059943138316250665,0.01998104610541689
154,88,delta_a12b14_avg_no_electrons,0.849457055640152,0.045802340301644776,0.0616689668077726,0.02055632226925753
155,58,std_val_electrons,0.8444451424887041,0.0518848968217422,0.06985861331216353,0.023286204437387843
156,None,None,0.8355889160106231,0.04934325523615945,0.06643650846891104,0.022145502822970346
