iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
90,47,avg_a12x914_no_electrons,0.8124587689057048,0.0847438294821106,0.06593357838859339,0.03296678919429669
91,133,avg_a12x18_mendeleev_number,0.8124587689057048,0.0847438294821106,0.06593357838859339,0.03296678919429669
92,162,avg_a12b14_no_electrons,0.8124587689057048,0.0847438294821106,0.06593357838859339,0.03296678919429669
93,141,avg_a12b14_ion_energies,0.8037346304810027,0.07929561099468597,0.0616946793098749,0.03084733965493745
94,43,delta_a1a2_atomic_radius,0.8066133066590384,0.08036070179301108,0.0625233561359223,0.03126167806796115
95,168,delta_a12x914_avg_electronegativity,0.8091961241563649,0.07373178742153648,0.0573658355469435,0.02868291777347175
96,42,delta_a1a2_proton_affinity,0.8121432114333491,0.07591122313612124,0.05906151057613025,0.029530755288065126
97,90,avg_a12x18_specific_heat,0.8091644146235538,0.07451387026287835,0.05797432256766369,0.028987161283831844
98,171,delta_a12b14_avg_metallic_radius,0.806262947181207,0.07389395417401425,0.05749200678975681,0.028746003394878403
99,87,delta_a12x914_avg_boiling_point,0.8069309544853699,0.07397052813896962,0.057551583935984044,0.02877579196799202
100,104,delta_a12x914_avg_ion_energies,0.8069309544853699,0.07397052813896962,0.057551583935984044,0.02877579196799202
101,21,avg_a12b14_unp_electrons,0.8095215385045254,0.06749110547829268,0.052510372976774834,0.026255186488387417
102,66,avg_a12x18_ion_energies,0.8095215385045254,0.06749110547829268,0.052510372976774834,0.026255186488387417
103,186,std_proton_affinity,0.8095215385045254,0.06749110547829268,0.052510372976774834,0.026255186488387417
104,56,delta_a12x18_avg_val_electrons,0.8067067161488296,0.06761184848505745,0.052604315138110376,0.026302157569055185
105,158,avg_a12x914_density,0.8088535312003625,0.06744956873568154,0.052478055979871416,0.026239027989935704
106,143,avg_a12b14_specific_heat,0.802751055606803,0.06309295839406281,0.04908846512442967,0.024544232562214836
107,39,avg_a12b58_mendeleev_number,0.8019014006817293,0.07217462925853796,0.056154313593888804,0.028077156796944402
108,58,delta_a12b14_avg_specific_heat,0.7997545856301964,0.0719846070945158,0.05600646989454584,0.02800323494727292
109,147,std_boiling_point,0.7948488045336234,0.09767698985801955,0.07599601654684601,0.037998008273423
110,92,delta_a12x914_avg_melting_point,0.7988850280606042,0.07124468696762751,0.05543078689808902,0.027715393449044508
111,139,delta_a12x18_avg_vdw_radius,0.8019945334409716,0.07184944966164465,0.05590131281998985,0.02795065640999492
112,54,delta_a12x18_avg_no_electrons,0.8019945334409716,0.07184944966164465,0.05590131281998985,0.02795065640999492
113,134,delta_a12b14_avg_dipole_polarizability,0.7998769341363324,0.08837127697606126,0.06875585577627494,0.03437792788813747
114,172,avg_a12b58_electron_affinity,0.7988850280606042,0.07124468696762751,0.05543078689808902,0.027715393449044508
115,140,delta_a12x914_avg_density,0.8004485335938556,0.07923896490020713,0.06165060672389957,0.030825303361949784
116,65,max_density,0.8004485335938556,0.07923896490020713,0.06165060672389957,0.030825303361949784
117,93,delta_a12b14_avg_electronegativity,0.8004485335938556,0.07923896490020713,0.06165060672389957,0.030825303361949784
118,106,delta_a12x18_avg_dipole_polarizability,0.7974697367840603,0.07715905746510524,0.06003236807748275,0.030016184038741373
119,115,avg_a12b14_boiling_point,0.8005792421644277,0.07781129951528634,0.060539834551522974,0.030269917275761487
120,153,delta_b14x18_avg_atomic_radius,0.7995217007498772,0.08007618345378842,0.06230199120189971,0.031150995600949853
121,142,max_diff_boiling_point,0.7970562357533241,0.07242260713468564,0.05634724880622862,0.02817362440311431
122,184,min_heat_of_formation,0.8006892654167694,0.07629379759869674,0.059359166505439195,0.029679583252719594
123,120,avg_a12x18_density,0.8006892654167694,0.07629379759869674,0.059359166505439195,0.029679583252719594
124,64,delta_a12b14_avg_boiling_point,0.8006892654167694,0.07629379759869674,0.059359166505439195,0.029679583252719594
125,8,delta_a12b58_avg_unp_electrons,0.8006892654167694,0.07629379759869674,0.059359166505439195,0.029679583252719594
126,41,delta_a12x18_avg_lattice_constant,0.8006892654167694,0.07629379759869674,0.059359166505439195,0.029679583252719594
127,193,delta_b14x914_avg_density,0.7954828844961028,0.08845177891065345,0.06881848901632681,0.034409244508163406
128,182,avg_b14x18_vdw_radius,0.7951268209901553,0.08623323437974724,0.06709238599937538,0.03354619299968768
129,185,avg_a12x914_electronegativity,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
130,144,avg_a12x914_dipole_polarizability,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
131,69,delta_a12x914_avg_lattice_constant,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
132,78,delta_b14x914_avg_lattice_constant,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
133,166,avg_a12x914_proton_affinity,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
134,97,delta_a12b14_avg_val_electrons,0.8007291812232907,0.08190047340021246,0.06372135075788322,0.03186067537894162
135,13,delta_a1a2_no_electrons,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
136,17,delta_a1a2_ion_energies,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
137,103,avg_a12x18_proton_affinity,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
138,154,delta_a12x914_avg_proton_affinity,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
139,95,avg_a12x914_heat_of_formation,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
140,192,delta_b14x914_avg_atomic_radius,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
141,1,delta_a1a2_val_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
142,2,avg_a1a2_unp_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
143,3,delta_a1a2_unp_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
144,4,min_unp_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
145,7,avg_a1a2_vdw_radius,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
146,11,avg_a1a2_mendeleev_number,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
147,12,avg_a1a2_electronegativity,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
148,15,delta_a1a2_atomic_volume,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
149,18,avg_a1a2_density,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
150,19,delta_a1a2_lattice_constant,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
151,20,avg_a1a2_dipole_polarizability,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
152,22,delta_a1a2_heat_of_formation,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
153,23,avg_a1a2_val_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
154,24,avg_a1a2_ion_energies,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
155,25,max_diff_val_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
156,26,max_heat_of_formation,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
157,28,delta_a1a2_melting_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
158,30,avg_a1a2_boiling_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
159,31,delta_a1a2_boiling_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
160,34,avg_b1b4_boiling_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
161,35,avg_b1b4_mendeleev_number,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
162,37,avg_b1b4_lattice_constant,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
163,38,avg_b1b4_atomic_volume,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
164,40,delta_a1a2_metallic_radius,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
165,46,delta_a1a2_electron_affinity,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
166,50,avg_a1a2_atomic_radius,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
167,48,avg_a1a2_melting_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
168,60,min_ion_energies,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
169,51,delta_a1a2_covalent_radius,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
170,53,avg_a1a2_covalent_radius,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
171,57,max_val_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
172,61,avg_a12x18_heat_of_formation,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
173,70,max_boiling_point,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
174,73,avg_a1a2_proton_affinity,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
175,74,max_dipole_polarizability,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
176,76,min_atomic_volume,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
177,86,max_unp_electrons,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
178,100,avg_a12x914_ion_energies,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
179,112,max_diff_mendeleev_number,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
180,116,delta_a1a2_period,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
181,129,min_electronegativity,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
182,155,delta_a12x18_avg_proton_affinity,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
183,79,avg_b14x914_mendeleev_number,0.8055053609139795,0.0705751793502584,0.05490988722620334,0.02745494361310167
184,123,delta_a12b58_avg_val_electrons,0.8024165792979521,0.06645737077175506,0.05170609225541688,0.02585304612770844
185,157,avg_a12b58_specific_heat,0.7976403996072632,0.07806838044804185,0.06073985225116712,0.03036992612558356
186,169,max_proton_affinity,0.7976403996072632,0.07806838044804185,0.06073985225116712,0.03036992612558356
187,176,avg_a12b58_val_electrons,0.7976403996072632,0.07806838044804185,0.06073985225116712,0.03036992612558356
188,187,avg_proton_affinity,0.7976403996072632,0.07806838044804185,0.06073985225116712,0.03036992612558356
189,128,avg_a12x18_atomic_volume,0.7976403996072632,0.07806838044804185,0.06073985225116712,0.03036992612558356
190,10,delta_a12b14_avg_unp_electrons,0.7972444202947944,0.06944253293677254,0.054028649836454584,0.027014324918227292
191,105,avg_a12x18_boiling_point,0.7929515327493007,0.06833000465498462,0.053163065036651844,0.026581532518325922
192,108,max_diff_heat_of_formation,0.7879032502554209,0.06565145276237706,0.05107906066419854,0.02553953033209927
193,32,max_diff_unp_electrons,0.779941871109618,0.07496134641208427,0.058322474214113906,0.029161237107056953
194,None,None,0.7556423745056968,0.0733410810792691,0.05706185273896519,0.028530926369482595
