iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
99,46,avg_a12b14_atomic_volume,0.8563462728560474,0.04459518314897497,0.06004363207837918,0.020014544026126388
100,18,delta_a12b14_avg_covalent_radius,0.8562632694631247,0.0465336744142333,0.06265364616733349,0.020884548722444492
101,115,avg_b1b8_electron_affinity,0.8637966936044481,0.036736881129204695,0.0494630948562394,0.01648769828541313
102,157,avg_mendeleev_number,0.8620572441958749,0.0454951121423036,0.06125531014664901,0.020418436715549673
103,91,avg_a1a2_ion_energies,0.8595016493840548,0.04081367019853449,0.05495214559345163,0.018317381864483877
104,133,delta_a1a2_density,0.8598900485314083,0.05087325957620348,0.0684965295560548,0.022832176518684934
105,63,avg_a12b14_dipole_polarizability,0.8620572441958749,0.0454951121423036,0.06125531014664901,0.020418436715549673
106,150,delta_a12b58_avg_metallic_radius,0.8624022371683635,0.0371292399629017,0.049991372750614306,0.016663790916871438
107,151,delta_a1a2_metallic_radius,0.8657550068476638,0.040977345691830064,0.05517252076417033,0.01839084025472344
108,109,delta_bx1418bx58914_avg_electronegativity,0.8686896793290522,0.04159583821441763,0.056005268492673156,0.01866842283089105
109,180,delta_a12b14_avg_lattice_constant,0.8588705865802837,0.033872263596461914,0.04560613029110484,0.01520204343036828
110,99,delta_a12x914_avg_no_electrons,0.858514890061775,0.03779167393264663,0.05088328391112492,0.016961094637041638
111,108,delta_a12b58_avg_electronegativity,0.8620572441958749,0.0454951121423036,0.06125531014664901,0.020418436715549673
112,132,delta_a12x914_avg_density,0.8607050998240788,0.036946620725553166,0.04974549143511081,0.016581830478370273
113,179,delta_a12x914_avg_lattice_constant,0.86204238008514,0.0401502170885838,0.0540588622470853,0.018019620749028433
114,113,avg_bx_electron_affinity,0.8618120561882007,0.04485826972529901,0.06039785584153292,0.020132618613844307
115,125,avg_a12x18_electron_affinity,0.8612907225412869,0.0448776562260925,0.06042395812071951,0.02014131937357317
116,55,delta_a12x18_avg_dipole_polarizability,0.8606180603572489,0.04823940541304918,0.06495026829747359,0.021650089432491193
117,191,delta_a12b14_avg_heat_of_formation,0.8611095044019386,0.03513276954470535,0.04730329464932941,0.015767764883109804
118,78,avg_unp_electrons,0.8595352982250404,0.03676171784227816,0.04949653538403894,0.01649884512801298
119,127,avg_a12b14_electron_affinity,0.8556143022774663,0.04126676741513303,0.055562202569298044,0.018520734189766012
120,30,delta_a12x18_avg_atomic_radius,0.8556143022774663,0.04126676741513303,0.055562202569298044,0.018520734189766012
121,166,delta_a12b58_avg_mendeleev_number,0.8568280333887943,0.03424541588897649,0.04610854820664745,0.015369516068882483
122,25,max_atomic_radius,0.8526707156693092,0.045360693789378535,0.06107432723419741,0.020358109078065803
123,64,avg_a12b58_dipole_polarizability,0.8589656504155057,0.04559963473399523,0.06139604095200183,0.02046534698400061
124,4,delta_a12x914_avg_vdw_radius,0.8611572817190705,0.04432116994607979,0.05967469653921355,0.019891565513071183
125,122,delta_a12b58_avg_electron_affinity,0.8567423111184557,0.048091294144343606,0.06475084903519338,0.02158361634506446
126,72,delta_a12b58_avg_val_electrons,0.8555973992569322,0.05375586526510089,0.07237771364791065,0.024125904549303547
127,196,avg_a12b14_heat_of_formation,0.8540586987045661,0.03478305976242588,0.046832440085704155,0.015610813361901387
128,137,avg_b5b8_boiling_point,0.853256100616939,0.04390981387598522,0.05912084047714839,0.019706946825716127
129,117,delta_b14b58_avg_electron_affinity,0.8511566893789965,0.0390004425689153,0.052510788366517396,0.017503596122172463
130,32,delta_a12b14_avg_atomic_radius,0.8526561493193133,0.04173009879784331,0.056186038981873965,0.018728679660624654
131,120,delta_a12x914_avg_electron_affinity,0.8545040358381499,0.049963876061274226,0.06727212177626951,0.022424040592089835
132,142,delta_a12x18_avg_melting_point,0.8513494729907773,0.04433015600800923,0.05968679550951091,0.0198955985031703
133,183,max_diff_lattice_constant,0.8506166887315614,0.050121313643181724,0.06748409812832944,0.022494699376109806
134,47,avg_a12b58_atomic_volume,0.8537082825119306,0.0503100500907553,0.06773821574861211,0.02257940524953737
135,5,delta_a12b14_avg_vdw_radius,0.8507387648515561,0.04836668409572844,0.06512163824944092,0.02170721274981364
136,14,avg_b1b8_covalent_radius,0.8445615380998801,0.04697613133047294,0.06324937688113004,0.021083125627043346
137,121,delta_a12b14_avg_electron_affinity,0.8447620884667163,0.04160310145046552,0.05601504782403056,0.018671682608010186
138,21,avg_a12x18_covalent_radius,0.8554232962814057,0.0377577788989156,0.05083764712277871,0.016945882374259567
139,147,delta_a12x18_avg_metallic_radius,0.85155098599761,0.054651298889566456,0.07358333908324997,0.024527779694416656
140,44,avg_a12x18_atomic_volume,0.8526638902348893,0.042666103310662895,0.05744628967764297,0.019148763225880987
141,23,avg_a12b14_covalent_radius,0.8524671049442224,0.04426094363820023,0.05959360692333107,0.019864535641110355
142,164,delta_b18x114_avg_mendeleev_number,0.8505467855731437,0.05098628434408138,0.06864870782058921,0.02288290260686307
143,59,delta_bx1418bx58914_avg_dipole_polarizability,0.8532006641117468,0.038179774593712,0.05140582853717879,0.017135276179059595
144,37,min_atomic_volume,0.8576010528386661,0.0432304410087752,0.05820612252775636,0.01940204084258545
145,107,delta_a12b14_avg_electronegativity,0.8511849149998352,0.04289741495712894,0.05775773119251362,0.019252577064171206
146,65,max_diff_dipole_polarizability,0.8503555128326303,0.04675445210593539,0.06295090460547892,0.020983634868492973
147,81,min_unp_electrons,0.8595692883566347,0.03370786373952375,0.0453847798261733,0.015128259942057763
148,156,avg_a12b14_proton_affinity,0.8535172765158701,0.04747002491990593,0.06391436271313614,0.021304787571045373
149,43,delta_a1a2_atomic_volume,0.8485500302821034,0.05050316120386597,0.06799822348503352,0.022666074495011172
150,6,delta_a12b58_avg_vdw_radius,0.8500208779115523,0.03578039838635674,0.04817527196045649,0.01605842398681883
151,84,delta_a12b58_avg_unp_electrons,0.8482504250805919,0.04707731070144608,0.06338560632331752,0.02112853544110584
152,170,avg_a12x18_mendeleev_number,0.8528768408211184,0.04477138090657994,0.06028086741600132,0.020093622472000437
153,98,delta_a12x18_avg_no_electrons,0.8491211047990941,0.0515355075503948,0.0693881902893264,0.0231293967631088
154,56,delta_a12x914_avg_dipole_polarizability,0.8450527606288606,0.04152818426266478,0.05591417818423947,0.01863805939474649
155,50,max_dipole_polarizability,0.8499216735987136,0.03729334345677611,0.05021232418781451,0.01673744139593817
156,15,delta_b14b58_avg_covalent_radius,0.8531450605588722,0.041548475901833,0.055941499155484575,0.018647166385161527
157,106,delta_a12x914_avg_electronegativity,0.8511581109202574,0.03834496896432136,0.05162824874738742,0.01720941624912914
158,52,avg_a1a2_dipole_polarizability,0.8478374473964893,0.04080712552707937,0.05494333374837832,0.01831444458279277
159,9,avg_a12b58_vdw_radius,0.8511010858261219,0.04230236158915048,0.05695654229786234,0.018985514099287445
160,75,avg_a12b14_val_electrons,0.8527355737941866,0.051052887693640185,0.06873838358226816,0.02291279452742272
161,172,avg_a12b58_mendeleev_number,0.8511581109202574,0.03834496896432136,0.05162824874738742,0.01720941624912914
162,138,delta_a1a2_boiling_point,0.8472236431108439,0.03877270483069167,0.05220415881599885,0.01740138627199962
163,11,max_covalent_radius,0.849187869166595,0.034724375115671176,0.04675342618578099,0.015584475395260327
164,77,max_diff_val_electrons,0.8519538642464767,0.03791916717570127,0.051054942750441236,0.01701831425014708
165,13,avg_a1a2_covalent_radius,0.854322062325633,0.04263669600817669,0.05740669523882206,0.019135565079607352
166,22,avg_a12x914_covalent_radius,0.8559534219017928,0.04124307188879804,0.05553029855266,0.018510099517553332
167,198,max_diff_heat_of_formation,0.8501104918726383,0.03723321795118873,0.0501313702936696,0.01671045676455653
168,66,avg_val_electrons,0.8542497047006267,0.03856740889293085,0.05192774524655756,0.017309248415519188
169,60,delta_a1a2_dipole_polarizability,0.8542482831593657,0.03921922682796542,0.05280536281665614,0.017601787605552047
170,189,delta_a12x18_avg_heat_of_formation,0.8531394382613101,0.047741139039931824,0.06427939488308389,0.02142646496102796
171,82,delta_a12x18_avg_unp_electrons,0.8511581109202574,0.03834496896432136,0.05162824874738742,0.01720941624912914
172,83,delta_a12b14_avg_unp_electrons,0.8484543084266155,0.03979709965788879,0.05358341957386464,0.01786113985795488
173,95,avg_a12b58_ion_energies,0.8484055303081608,0.04570915583953944,0.06154350183234277,0.020514500610780924
174,112,std_electron_affinity,0.8511581109202574,0.03834496896432136,0.05162824874738742,0.01720941624912914
175,61,avg_a12x18_dipole_polarizability,0.8524671049442224,0.04426094363820023,0.05959360692333107,0.019864535641110355
176,100,delta_a12b14_avg_no_electrons,0.846089172674674,0.0489159318184471,0.06586115372743857,0.021953717909146186
177,176,avg_b1b4_lattice_constant,0.8492520911547217,0.04784476128347205,0.06441891344600763,0.021472971148669206
178,69,min_val_electrons,0.8503555128326303,0.04675445210593539,0.06295090460547892,0.020983634868492973
179,128,avg_a12b58_electron_affinity,0.8551298751530692,0.044265501527335806,0.05959974373450631,0.019866581244835434
180,178,delta_a12x18_avg_lattice_constant,0.854532473156134,0.04811639682218459,0.06478464766199644,0.02159488255399881
181,3,delta_a12x18_avg_vdw_radius,0.846089172674674,0.0489159318184471,0.06586115372743857,0.021953717909146186
182,85,delta_a1a2_unp_electrons,0.8458993214754214,0.043903481744257476,0.059112314798792885,0.01970410493293096
183,27,avg_b1b4_atomic_radius,0.8460812677951555,0.04696787966879325,0.0632382667184859,0.0210794222394953
184,34,delta_a1a2_atomic_radius,0.8429990004355655,0.04792849984546823,0.06453166031802908,0.021510553439343025
185,39,delta_a12x18_avg_atomic_volume,0.855556737103622,0.03842046246191968,0.051729894339445213,0.017243298113148404
186,73,delta_bx1418bx58914_avg_val_electrons,0.8480448527345354,0.04026362742974436,0.05421155965334508,0.01807051988444836
187,168,delta_a1a2_mendeleev_number,0.8492506696134609,0.04837164529703508,0.06512831808625037,0.021709439362083457
188,159,max_mendeleev_number,0.8497484634796478,0.04992137043507321,0.06721489155541026,0.022404963851803416
189,186,min_heat_of_formation,0.8469128822329044,0.043395016022770606,0.058427708826810754,0.01947590294227025
190,8,avg_a12b14_vdw_radius,0.8521526789390304,0.04510814959385235,0.06073429789270893,0.020244765964236307
191,103,min_electronegativity,0.8477163676917054,0.05382254114572189,0.07246748706651361,0.024155829022171203
192,182,delta_a1a2_lattice_constant,0.8488996327941042,0.04547663969387958,0.06123043856145889,0.020410146187152967
193,124,delta_a1a2_electron_affinity,0.8453071110933716,0.042603212922864224,0.05736161310408489,0.01912053770136163
194,129,max_density,0.8494419423539743,0.05247543818803681,0.07065372717920168,0.023551242393067228
195,53,avg_b1b8_dipole_polarizability,0.843928194584001,0.04820813896427352,0.06490817067584455,0.021636056891948183
196,42,delta_a12b58_avg_atomic_volume,0.8489184433300963,0.04371718189316205,0.058861477849024985,0.019620492616341658
197,94,avg_a12b14_ion_energies,0.8468621745865631,0.042153117765934875,0.05675559814698414,0.01891853271566138
198,167,delta_bx1418bx58914_avg_mendeleev_number,0.8484611338610353,0.04267361021992615,0.05745639709431939,0.01915213236477313
199,None,None,0.829124872888592,0.03693662921157029,0.04973203870889396,0.016577346236297984
