iteration,eliminated_feature_index,eliminated_feature,avg_cv_F1_score,ci_bound_be,std_dev_be,std_err_be
29,186,std_proton_affinity,0.8518000718925267,0.051769481430281664,0.06970321627571929,0.023234405425239763
30,136,delta_a12x914_avg_specific_heat,0.8505600634792672,0.03818538987825155,0.0514133890415898,0.017137796347196598
31,2,avg_a1a2_unp_electrons,0.8460887177981375,0.0482687093249862,0.06498972352968838,0.02166324117656279
32,161,delta_a12b58_avg_no_electrons,0.8437573423908317,0.045803500505680834,0.06167052892411246,0.020556842974704156
33,193,delta_b14x914_avg_density,0.8448566602334703,0.051190254736951615,0.06892333665625225,0.022974445552084083
34,11,avg_a1a2_mendeleev_number,0.8500530608930049,0.043573642077756554,0.05866821366091715,0.019556071220305716
35,83,avg_a12b58_unp_electrons,0.8547099520061063,0.04835393269119717,0.06510446956466166,0.02170148985488722
36,70,max_boiling_point,0.8519044991629482,0.05423214716268097,0.0730189868304505,0.024339662276816828
37,126,delta_a12b14_avg_heat_of_formation,0.8568771476705731,0.042804261896887845,0.05763230849703087,0.01921076949901029
38,176,avg_a12b58_val_electrons,0.856523649128299,0.04695876101405363,0.06322598922321458,0.021075329741071524
39,42,delta_a1a2_proton_affinity,0.8508919086272206,0.04761861900915496,0.06411443205233103,0.021371477350777005
40,32,max_diff_unp_electrons,0.8529454424336945,0.05453875965572577,0.07343181454911946,0.024477271516373154
41,39,avg_a12b58_mendeleev_number,0.8558457634735506,0.05072499030262422,0.06829689755361228,0.022765632517870758
42,162,avg_a12b14_no_electrons,0.8580129591380172,0.04543578991272238,0.06117543779552211,0.02039181259850737
43,72,delta_a12x914_avg_no_electrons,0.8561069393724816,0.05382945257366461,0.07247679271809357,0.02415893090603119
44,112,max_diff_mendeleev_number,0.8613657288173175,0.0487976333630193,0.06570187488986952,0.02190062496328984
45,166,avg_a12x914_proton_affinity,0.8611045529183865,0.04536671656182128,0.061082436386511826,0.020360812128837273
46,19,delta_a1a2_lattice_constant,0.8613657288173175,0.0487976333630193,0.06570187488986952,0.02190062496328984
47,1,delta_a1a2_val_electrons,0.8536612433114488,0.04732964704998104,0.06372535581645943,0.021241785272153143
48,67,std_unp_electrons,0.8529454424336945,0.05453875965572577,0.07343181454911946,0.024477271516373154
49,127,avg_a12b14_heat_of_formation,0.8582109076554033,0.05024916837071523,0.06765624367583975,0.022552081225279914
50,155,delta_a12x18_avg_proton_affinity,0.8551207354162947,0.049705907713111765,0.06692478927326824,0.02230826309108941
51,14,avg_a1a2_heat_of_formation,0.8591985331528509,0.05383157953894473,0.0724796564964594,0.024159885498819804
52,188,avg_a12b58_atomic_volume,0.8575262005447293,0.04046214000521821,0.05447884000075088,0.018159613333583624
53,88,avg_a12x914_melting_point,0.8587274886144118,0.04698353788031846,0.0632593491723618,0.021086449724120597
54,73,avg_a1a2_proton_affinity,0.8556373163753035,0.04642103303566317,0.0625019841039875,0.02083399470132916
55,10,delta_a12b14_avg_unp_electrons,0.8471581434778171,0.0553213567205255,0.07448551512632037,0.024828505042106788
56,24,avg_a1a2_ion_energies,0.8529303115785067,0.04879860683861748,0.0657031855922039,0.02190106186406796
57,128,avg_a12x18_atomic_volume,0.8580143806792782,0.04487429527637549,0.06041943288696123,0.020139810962320412
58,98,avg_a12x18_vdw_radius,0.8498538486533253,0.05434077071642365,0.07316523923341033,0.024388413077803442
59,178,delta_a12x914_avg_vdw_radius,0.8568771476705731,0.04280426189688784,0.05763230849703086,0.019210769499010287
60,122,delta_a12b14_avg_atomic_mass,0.8527355737941866,0.051052887693640185,0.06873838358226816,0.02291279452742272
61,115,avg_a12b14_boiling_point,0.8498387177981375,0.0485766968675071,0.06540440263586161,0.021801467545287206
62,163,avg_a12b58_density,0.8535379041596121,0.04905027767836146,0.06604203903419925,0.02201401301139975
63,179,avg_a12b58_no_electrons,0.8582109076554033,0.05024916837071523,0.06765624367583975,0.022552081225279914
64,96,avg_a12x18_lattice_constant,0.8493049540514841,0.04335961131818234,0.05838003939468756,0.01946001313156252
65,108,max_diff_heat_of_formation,0.8498687424726477,0.051342907909904006,0.06912887120741064,0.023042957069136876
66,132,avg_a12b14_electron_affinity,0.8529454424336945,0.05453875965572577,0.07343181454911946,0.024477271516373154
67,177,avg_a12b58_vdw_radius,0.8498605244301981,0.05478633278437128,0.07376515077063975,0.024588383590213248
68,143,avg_a12b14_specific_heat,0.8558457634735506,0.05072499030262422,0.06829689755361228,0.022765632517870758
69,21,avg_a12b14_unp_electrons,0.8471825058796767,0.04843746302899517,0.06521693608045938,0.021738978693486455
70,148,delta_a12b58_avg_mendeleev_number,0.8470843910216294,0.058819415675071304,0.07919535484496396,0.026398451614987984
71,139,delta_a12x18_avg_vdw_radius,0.8455035543680177,0.055124793666415914,0.07422085964409639,0.024740286548032127
72,71,delta_a12b14_avg_ion_energies,0.8493049540514841,0.04335961131818234,0.05838003939468756,0.01946001313156252
73,165,avg_a12x914_lattice_constant,0.8487180371858811,0.05206235865401288,0.0700975506191193,0.0233658502063731
74,51,delta_a1a2_covalent_radius,0.8454365922062594,0.047001743340144744,0.06328386128004786,0.021094620426682614
75,190,delta_b14x914_avg_melting_point,0.8550637103221594,0.0528212051353337,0.07111927304990714,0.023706424349969047
76,99,avg_unp_electrons,0.847293574921362,0.06321989430727214,0.08512022612709275,0.028373408709030917
77,37,avg_b1b4_lattice_constant,0.8461821651997511,0.04262300949109347,0.05738826750429669,0.01912942250143223
78,152,avg_a12x18_electron_affinity,0.8416612170600242,0.05071589209246358,0.06828464758523269,0.022761549195077557
79,46,delta_a1a2_electron_affinity,0.8500517971707113,0.058440303834347215,0.07868491290317506,0.026228304301058353
80,22,delta_a1a2_heat_of_formation,0.8461855614572389,0.05046091302775023,0.06794133989888025,0.022647113299626747
81,167,avg_a12x914_atomic_volume,0.8469278897475094,0.044703752520637026,0.06018981152976252,0.02006327050992084
82,5,delta_a1a2_electronegativity,0.8409309393599036,0.05844772905638009,0.07869491033492353,0.02623163677830784
83,117,delta_a12x914_avg_heat_of_formation,0.8459817061452062,0.06062868278931298,0.08163137957382607,0.027210459857942022
84,27,std_mendeleev_number,0.8398042581759662,0.053625351967486995,0.07220198856125529,0.02406732952041843
85,78,delta_b14x914_avg_lattice_constant,0.8484516002073716,0.04793814234248911,0.06454464312250607,0.021514881040835356
86,92,delta_a12x914_avg_melting_point,0.8478017363881122,0.04677904614583415,0.0629840183944294,0.020994672798143127
87,13,delta_a1a2_no_electrons,0.8448945025355179,0.04006597439063192,0.05394543659875428,0.01798181219958476
88,6,min_lattice_constant,0.8439906396503163,0.046901939109720424,0.06314948334798634,0.021049827782662112
89,47,avg_a12x914_no_electrons,0.8431153960883279,0.05100340485742113,0.06867175913984339,0.02289058637994779
90,28,delta_a1a2_melting_point,0.8431973590609066,0.052638645070860454,0.07087347140566189,0.02362449046855396
91,153,delta_b14x18_avg_atomic_radius,0.8438312688296706,0.06196370487171386,0.08342887358712361,0.027809624529041205
92,43,delta_a1a2_atomic_radius,0.8427342196837895,0.05514758784370165,0.07425155007068128,0.024750516690227094
93,20,avg_a1a2_dipole_polarizability,0.8400733754910019,0.04869035445723974,0.06555743294135502,0.02185247764711834
94,180,avg_a12b58_lattice_constant,0.841407135475832,0.05557203298604217,0.0748230294584666,0.024941009819488862
95,125,avg_a12b14_melting_point,0.8394059150644712,0.055392913897008546,0.07458186079582826,0.024860620265276086
96,56,delta_a12x18_avg_val_electrons,0.8506397780982209,0.04497884415282589,0.06056019908251256,0.02018673302750419
97,30,avg_a1a2_boiling_point,0.8399759974344402,0.060003958343135065,0.08079024108872629,0.02693008036290876
98,169,max_proton_affinity,0.8370256815143348,0.05047174513151454,0.067955924407949,0.022651974802649664
99,52,max_diff_lattice_constant,0.8377462144204799,0.055329156756151875,0.07449601721278526,0.024832005737595083
100,100,avg_a12x914_ion_energies,0.8450993554357312,0.04733974398880589,0.06373895048828512,0.021246316829428374
101,33,std_val_electrons,0.8443821939113997,0.04984690985229521,0.06711463669555848,0.02237154556518616
102,181,avg_b14x18_boiling_point,0.837173054451146,0.05217024389634634,0.07024280894838139,0.023414269649460463
103,118,avg_a12b58_heat_of_formation,0.8388387644257354,0.06411086025914946,0.08631983622018674,0.028773278740062243
104,65,max_density,0.849663997454073,0.04988441846972313,0.06716513886789148,0.022388379622630492
105,80,avg_a12b14_mendeleev_number,0.840431412585216,0.047309596407187744,0.06369835932639471,0.021232786442131567
106,145,avg_a12b14_dipole_polarizability,0.8442578833326447,0.05384665440298392,0.07249995352241796,0.02416665117413932
107,29,delta_a1a2_dipole_polarizability,0.8443007807388152,0.05172093637219236,0.06963785447201506,0.02321261815733835
108,87,delta_a12x914_avg_boiling_point,0.8425429469432762,0.051244369762227855,0.06899619794839548,0.022998732649465163
109,121,avg_a12x914_electron_affinity,0.846696599734902,0.05760218682203901,0.07755645942519399,0.025852153141731324
110,142,max_diff_boiling_point,0.8438700311512337,0.05736884878381026,0.07724228954566922,0.025747429848556404
111,48,avg_a1a2_melting_point,0.8466542596547842,0.05448328825065642,0.07335712700661676,0.02445237566887225
112,66,avg_a12x18_ion_energies,0.8397661287949323,0.05682774985442393,0.07651374572681006,0.025504581908936688
113,154,delta_a12x914_avg_proton_affinity,0.8406238507333637,0.05071823853367073,0.06828780686932096,0.022762602289773646
114,94,delta_a12b58_avg_melting_point,0.8456821115845775,0.049388132111260044,0.06649693137531253,0.02216564379177084
115,170,max_diff_density,0.8425362711664034,0.050767200438220084,0.06835372992143168,0.022784576640477228
116,105,avg_a12x18_boiling_point,0.8411676501988528,0.057725514921278406,0.07772251025160092,0.025907503417200304
117,77,avg_b14x18_mendeleev_number,0.8528211234250286,0.05102966583589469,0.06870711732021494,0.022902372440071646
118,116,delta_a1a2_period,0.8424975088448404,0.055906775203178286,0.07527373146499672,0.02509124382166557
119,124,avg_a12b14_vdw_radius,0.8438312688296706,0.06196370487171386,0.08342887358712361,0.027809624529041205
120,107,avg_a12b58_melting_point,0.8440138878661647,0.05754823143662945,0.07748381307459247,0.025827937691530824
121,8,delta_a12b58_avg_unp_electrons,0.8454365922062594,0.047001743340144744,0.06328386128004786,0.021094620426682614
122,41,delta_a12x18_avg_lattice_constant,0.8438782491936833,0.05409058195619635,0.07282838128579186,0.024276127095263948
123,15,delta_a1a2_atomic_volume,0.8453122816275045,0.05122554295535985,0.06897084924961301,0.022990283083204333
124,18,avg_a1a2_density,0.8501617092034129,0.05195004434675631,0.06994632892955874,0.023315442976519572
125,97,delta_a12b14_avg_val_electrons,0.8469214410687791,0.06270797896521554,0.08443097553356918,0.028143658511189724
126,183,avg_b14x18_dipole_polarizability,0.8419736196682932,0.05810743319035143,0.07823673081115386,0.026078910270384618
127,156,delta_a12x18_avg_electronegativity,0.8444906319380678,0.05604143782776571,0.07545504326852548,0.025151681089508493
128,16,delta_a1a2_density,0.8384229086574759,0.06638598636513943,0.08938310057283279,0.029794366857610926
129,84,delta_a12b58_avg_specific_heat,0.8474238737390966,0.049080111251153656,0.06608220740983602,0.022027402469945338
130,104,delta_a12x914_avg_ion_energies,0.8443007807388152,0.05172093637219236,0.06963785447201506,0.02321261815733835
131,69,delta_a12x914_avg_lattice_constant,0.845265421987808,0.0563423978341605,0.07586026039329676,0.025286753464432248
132,147,std_boiling_point,0.8402699024671272,0.05372073235656542,0.07233041016612204,0.024110136722040678
133,134,delta_a12b14_avg_dipole_polarizability,0.8452617199081356,0.053875782659132634,0.07253917224901082,0.024179724083003607
134,168,delta_a12x914_avg_electronegativity,0.8424975088448404,0.055906775203178286,0.07527373146499672,0.02509124382166557
135,36,delta_b14x18_avg_mendeleev_number,0.8456227413258397,0.04901682477596146,0.06599699753819398,0.02199899917939799
136,0,delta_a1a2_mendeleev_number,0.8448435834299592,0.04691734619549397,0.0631702276823351,0.021056742560778365
137,4,min_unp_electrons,0.8443007807388152,0.05172093637219236,0.06963785447201506,0.02321261815733835
138,38,avg_b1b4_atomic_volume,0.8425511649857258,0.047545806439019435,0.06401639610173757,0.021338798700579188
139,172,avg_a12b58_electron_affinity,0.8467636764142169,0.053573563182521135,0.07213225935440601,0.02404408645146867
140,34,avg_b1b4_boiling_point,0.8454365922062594,0.047001743340144744,0.06328386128004786,0.021094620426682614
141,119,delta_a12x18_avg_density,0.8407478930917509,0.05849352027440017,0.07875656432652242,0.026252188108840807
142,150,delta_a12b58_avg_density,0.8398503239310375,0.046190124511551585,0.06219108535917907,0.020730361786393023
143,95,avg_a12x914_heat_of_formation,0.8456264434055119,0.051715698517624795,0.0696308021450522,0.023210267381684066
144,93,delta_a12b14_avg_electronegativity,0.8454328901265871,0.04401475592974283,0.05926213605259926,0.019754045350866417
145,171,delta_a12b14_avg_metallic_radius,0.848006481406687,0.0483356886755853,0.06507990554488016,0.02169330184829338
146,103,avg_a12x18_proton_affinity,0.8461855614572389,0.05046091302775023,0.06794133989888025,0.022647113299626747
147,90,avg_a12x18_specific_heat,0.8449163091675785,0.047405147753121844,0.0638270111101691,0.021275670370056364
148,138,max_diff_melting_point,0.8467703521910895,0.05402566361600876,0.07274097424632883,0.024246991415442943
149,120,avg_a12x18_density,0.8397818303014976,0.048864294028520126,0.06579162782260356,0.021930542607534517
150,149,delta_a12b58_avg_electron_affinity,0.8483183173471207,0.043320727313832165,0.05832768538050768,0.019442561793502556
151,140,delta_a12x914_avg_density,0.8425511649857258,0.047545806439019435,0.06401639610173757,0.021338798700579188
152,62,delta_a12x18_avg_boiling_point,0.8520373596783752,0.045728241247684286,0.061569198715813046,0.02052306623860435
153,45,avg_a12b14_lattice_constant,0.8396575197227426,0.051654756101431894,0.06954874835005757,0.023182916116685857
154,54,delta_a12x18_avg_no_electrons,0.8427342112538785,0.04748562588982853,0.06393536809604865,0.021311789365349547
155,40,delta_a1a2_metallic_radius,0.8424385196728545,0.04861954668818398,0.06546209628539217,0.021820698761797385
156,86,max_unp_electrons,0.8467785702335393,0.05053070629752896,0.06803531061760433,0.022678436872534773
157,174,delta_a12b14_avg_lattice_constant,0.8449163091675785,0.047405147753121844,0.0638270111101691,0.021275670370056364
158,141,avg_a12b14_ion_energies,0.8452385682637195,0.049289279872298725,0.06636383521901938,0.02212127840633979
159,63,delta_a12x18_avg_ion_energies,0.8449163091675785,0.047405147753121844,0.0638270111101691,0.021275670370056364
160,81,avg_a12x18_dipole_polarizability,0.8396575197227426,0.051654756101431894,0.06954874835005757,0.023182916116685857
161,61,avg_a12x18_heat_of_formation,0.8438849249705559,0.05453859151702978,0.07343158816462483,0.02447719605487494
162,25,max_diff_val_electrons,0.8406224291921027,0.051215437855069074,0.06895724358906559,0.022985747863021863
163,58,delta_a12b14_avg_specific_heat,0.8396575197227426,0.051654756101431894,0.06954874835005757,0.023182916116685857
164,82,delta_a12b14_avg_melting_point,0.840623582512996,0.061933361416638334,0.08338801869823449,0.027796006232744825
165,23,avg_a1a2_val_electrons,0.8466542596547842,0.05448328825065642,0.07335712700661676,0.02445237566887225
166,160,delta_a12x914_avg_atomic_volume,0.8402219491540694,0.05288557782447927,0.07120594541651769,0.02373531513883923
167,12,avg_a1a2_electronegativity,0.8427910463978303,0.045827075883395234,0.06170227117082247,0.02056742372360749
168,50,avg_a1a2_atomic_radius,0.840926772012403,0.05454019986631272,0.0734337536705333,0.024477917890177767
169,49,delta_a12x18_avg_melting_point,0.8375322569529944,0.050087488161548246,0.06743855498598399,0.022479518328661328
170,151,delta_a12b14_avg_density,0.8446545390548683,0.04916541420148195,0.0661970605980739,0.02206568686602463
171,76,min_atomic_volume,0.8406238507333637,0.05071823853367073,0.06828780686932096,0.022762602289773646
172,130,delta_a12x914_avg_dipole_polarizability,0.8366457106237043,0.059322931849261636,0.0798732966712729,0.026624432223757627
173,68,avg_a12b58_boiling_point,0.8399056191772967,0.046294049972440916,0.06233101217854809,0.02077700405951603
174,144,avg_a12x914_dipole_polarizability,0.8509293897020955,0.046529730210705784,0.062648335631784,0.020882778543928
175,102,delta_a12b14_avg_mendeleev_number,0.8367420678276988,0.04923844444994174,0.0662953896340701,0.022098463211356698
176,123,delta_a12b58_avg_val_electrons,0.8425429469432762,0.051244369762227855,0.06899619794839548,0.022998732649465163
177,106,delta_a12x18_avg_dipole_polarizability,0.8411825440181749,0.05491404766604753,0.07393710802756331,0.02464570267585444
178,44,delta_a12b14_avg_electron_affinity,0.837082352171457,0.06324447936671455,0.08515332782462035,0.028384442608206783
179,187,avg_proton_affinity,0.8438849249705559,0.05453859151702978,0.07343158816462483,0.02447719605487494
180,85,delta_a12b14_avg_atomic_volume,0.8371797302280186,0.05263507044152642,0.07086865847042104,0.023622886156807014
181,189,avg_a12b58_electronegativity,0.8366993667645897,0.051522741016069094,0.06937100123356206,0.023123667077854015
182,135,delta_a12b58_avg_lattice_constant,0.8438700311512337,0.05736884878381026,0.07724228954566922,0.025747429848556404
183,7,avg_a1a2_vdw_radius,0.8396575197227426,0.051654756101431894,0.06954874835005757,0.023182916116685857
184,114,delta_a12b58_avg_heat_of_formation,0.8461555367827289,0.047642239931662875,0.06414623562124291,0.021382078540414302
185,109,delta_a12x18_avg_atomic_volume,0.8371797302280186,0.05263507044152642,0.07086865847042104,0.023622886156807014
186,185,avg_a12x914_electronegativity,0.8399148316262073,0.05045093445256945,0.0679279045936631,0.022642634864554364
187,55,delta_a12b58_avg_boiling_point,0.8467703521910895,0.05402566361600876,0.07274097424632883,0.024246991415442943
188,75,avg_a12b58_ion_energies,0.8340396868753178,0.049439088246904586,0.06656553949046605,0.022188513163488677
189,3,delta_a1a2_unp_electrons,0.8425511649857258,0.047545806439019435,0.06401639610173757,0.021338798700579188
190,164,avg_a12x914_boiling_point,0.8435172277759792,0.058523901781407706,0.0787974704491109,0.026265823483036965
191,129,min_electronegativity,0.8378542478287677,0.06183320521511835,0.08325316686694265,0.027751055622314214
192,57,max_val_electrons,0.8398165072928615,0.05729649169198762,0.07714486685799582,0.02571495561933194
193,26,max_heat_of_formation,0.8366993667645897,0.051522741016069094,0.06937100123356206,0.023123667077854015
194,None,None,0.8257099131445393,0.05869800768142619,0.07903188927789925,0.026343963092633083
