1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
205.0,206.0,2.842170943040401e-14,2.842170943040401e-14,2.842170943040401e-14,11.00000000000003,2.0,206.0,213.3333333333333,119.0,126.5,9.5,9.5,13.5,13.5,15.0,135.5,135.5,21.0,137.5,3.544963857361595,7.39,7.869999999999999,0.96,11.63261399399694,87.0,77.5,39.5,39.5,34.5,24.5,19.0,45.9,47.875,54.5,61.16666666666666,49.0,5.5,0.816496580927726,7.0,5.0,5.454545454545454,6.0,5.666666666666667,1.0,2.0,0.4666666666666668,2.0,5.333333333333333,4.666666666666667,3.0,2.333333333333333,0.6871842709362769,5.0,4.0,1.0,2.0,3.333333333333333,2.666666666666667,6.746187,7.0901025,1.9195575,1.919557499999998,1.5182865,0.2538144999999998,0.6878310000000001,23.0,24.0,0.1413894346202086,1.59,0.46,0.3700000000000001,0.07999999999999985,1.5312305,0.5667078794116506,1.046,0.2625,1.0790335,0.7835000000000001,0.849567,0.525,1.6292008,1.543782,0.7848333333333334,0.8288779999999999,118.0,120.0,17.0,17.0,4.0,94.75,13.98287643274206,9.0,45.0,39.0,91.8,89.25,81.0,77.0,1.042931815045132
205.0,210.5,4.5,4.5,4.5,3.500000000000028,11.00000000000003,207.5,208.1666666666667,119.0,123.5,12.5,12.5,16.5,27.5,9.0,134.5,141.8333333333333,32.0,137.5,3.522505593994454,7.39,7.945,1.11,9.928826578313382,79.0,73.5,35.5,35.5,30.5,25.5,11.0,45.1,46.875,53.16666666666666,56.5,41.0,5.75,0.5951190357119042,7.0,5.0,5.636363636363637,7.0,5.666666666666667,2.0,2.0,0.06666666666666732,0.0,5.666666666666667,5.666666666666667,2.0,2.583333333333333,0.8620067027323833,5.0,5.0,2.0,2.0,3.666666666666667,3.666666666666667,7.119381,7.276699499999999,1.732960500000001,1.732960499999999,1.331689500000001,0.008816500000000893,0.3146370000000003,25.0,34.0,0.1245652160739729,1.825,0.2249999999999996,0.07499999999999973,0.55,1.503988,0.5889454473882392,0.942362,0.275,0.994181,0.771,0.667362,0.55,1.6317008,1.546907,0.7890000000000001,0.7199080000000001,118.0,122.5,14.5,14.5,9.0,96.29166666666667,12.56144619681809,5.5,40.5,41.5,92.7,90.375,82.5,83.16666666666667,0.9636640688019867
202.0,211.0,5.0,5.0,9.0,6.0,12.00000000000003,205.0,215.0,119.0,128.5,7.5,7.5,15.5,11.5,19.0,138.8333333333333,136.1666666666667,25.0,142.5,3.425551025220452,7.39,8.395,2.010000000000001,11.63500167120267,87.0,77.5,39.5,39.5,30.5,24.5,19.0,45.9,47.875,57.16666666666666,61.16666666666666,49.0,5.375,0.9921567416492215,7.0,4.0,5.272727272727272,6.5,5.333333333333333,2.5,2.5,0.1333333333333329,1.0,4.833333333333333,4.833333333333333,3.0,2.291666666666667,0.9780578828587919,6.0,5.5,3.5,3.5,3.166666666666667,3.166666666666667,7.09243,7.263224,1.746436,1.746435999999998,0.1534556,0.08069300000000013,0.3415879999999998,25.0,33.5,0.1491032220756257,1.855,0.05499999999999994,0.105,0.6100000000000001,1.425646026666667,0.6957331696861306,0.35674316,0.374,0.7344050799999999,0.01725684,0.7380669999999999,0.748,1.6515008,1.571657,0.36249544,0.8660446666666665,118.0,124.0,13.0,13.0,12.0,94.125,13.35512542060163,11.5,37.5,36.5,92.3,89.875,78.5,77.83333333333333,1.024935973610059
190.0,211.0,21.0,21.0,4.000000000000028,4.000000000000028,12.00000000000003,208.3333333333333,208.3333333333333,116.0,128.5,12.50000000000001,12.50000000000001,22.5,22.5,19.0,143.5,143.5,35.00000000000001,142.5,3.519029197528142,7.39,8.395,2.010000000000001,14.74609176094541,87.0,77.5,48.6,48.59999999999999,29.5,29.5,19.0,38.61999999999999,41.05,57.83333333333334,57.83333333333334,58.1,5.708333333333333,0.5384519993050035,7.0,5.0,5.636363636363637,6.5,5.666666666666667,1.5,1.5,0.06666666666666732,1.0,5.5,5.5,2.0,2.625,0.9921567416492215,6.0,5.5,2.5,2.5,3.833333333333333,3.833333333333333,7.09243,7.263224,2.489168,2.489168,0.0222920000000002,0.0222920000000002,0.3415879999999998,25.0,33.5,0.336810767428174,1.855,0.04499999999999993,0.04499999999999993,0.6100000000000001,1.5240115,0.6152475567396293,0.942362,0.374,0.942362,0.568362,0.568362,0.748,1.691336,1.6090025,0.752908,0.752908,117.0,124.0,7.0,7.0,12.0,95.70833333333333,12.86623218178327,4.0,43.5,43.5,91.5,89.125,82.5,82.5,0.9459063848441287
190.0,202.5,3.5,12.5,14.5,4.499999999999972,4.999999999999972,212.1666666666667,205.5,111.0,115.0,21.0,0.9999999999999858,25.0,36.0,7.999999999999986,131.6666666666667,139.0,39.99999999999999,137.5,3.862396685960962,6.7,7.045,0.6899999999999995,10.46844464728803,68.0,61.5,23.5,32.59999999999999,8.5,13.5,13.0,42.7,37.05,55.83333333333334,52.5,39.1,5.666666666666667,1.067187372905475,9.0,5.0,5.454545454545454,8.0,5.333333333333333,4.0,3.0,0.2666666666666666,2.0,5.333333333333333,6.0,5.0,2.333333333333333,0.6871842709362769,5.0,4.0,2.0,1.0,2.666666666666667,3.333333333333333,7.285516,7.657514,1.352146,2.094878,0.3135969999999997,0.3719979999999996,0.4469919999999998,25.0,26.0,0.2731576544171271,1.715,0.2450000000000001,0.1850000000000001,0.3299999999999998,1.532125019166666,0.583567747880681,0.942362,0.33112823,1.0272145,0.7809387699999999,0.61123377,0.66225646,1.642926446,1.5982845575,0.8517540766666666,0.7386174100000001,116.0,117.0,20.0,0.0,2.0,95.33333333333333,11.80630716561656,8.07142857142857,31.0,38.0,93.4,90.5,79.66666666666667,84.33333333333333,1.085568207591459
190.0,210.0,20.0,20.0,7.0,4.0,10.00000000000003,214.6666666666667,207.3333333333333,116.0,133.5,17.50000000000001,17.50000000000001,6.5,6.5,29.0,137.8333333333333,137.8333333333333,32.00000000000001,150.0,2.033441894301383,7.39,11.195,7.61,16.41675126881754,97.0,82.5,53.6,53.59999999999999,29.5,39.5,29.0,39.61999999999999,42.3,62.83333333333334,56.16666666666666,68.1,5.416666666666667,0.9537935951882998,7.0,5.0,5.454545454545454,5.0,5.333333333333333,1.0,0.0,0.2666666666666666,4.0,4.333333333333333,5.0,4.0,2.25,0.7216878364870323,5.0,3.0,1.0,0.0,2.333333333333333,3.0,6.56149,6.997754,2.754638,2.754638,0.3461629999999998,1.610635,0.872528,21.0,23.0,0.3547825527308554,1.455,0.5049999999999999,0.5949999999999998,0.1899999999999999,1.546235333333333,0.6171788162475461,1.046,0.094,1.0790335,1.018067,0.9520000000000001,0.188,1.635336,1.5390025,0.7727113333333332,0.7286666666666668,117.0,131.0,14.0,14.0,26.0,92.66666666666667,19.50783318453271,8.0,57.0,63.0,87.4,84.0,71.0,75.0,1.043622164493559
180.0,218.5,38.49999999999997,28.49999999999997,12.49999999999997,1.499999999999972,27.0,210.1666666666667,217.5,103.0,141.0,38.0,25.00000000000001,1.0,1.0,44.0,140.3333333333333,140.3333333333333,60.0,160.0,2.183599816752653,7.39,13.595,12.41,29.22721691049857,162.0,115.0,95.6,86.1,72.0,62.0,94.0,38.52,50.425,67.0,73.66666666666667,142.6,5.416666666666667,0.9537935951882998,7.0,5.0,5.454545454545454,5.0,5.666666666666667,0.0,1.0,0.4666666666666668,4.0,5.0,4.333333333333333,4.0,2.25,0.7216878364870323,5.0,3.0,0.0,1.0,3.0,2.333333333333333,6.21726,6.825639,3.534371000000001,2.926753000000001,1.782750000000001,0.5182780000000005,1.216758,16.0,32.0,0.3783220905084273,1.385,0.6649999999999998,0.575,0.3300000000000001,1.57000501,0.6215920487174957,1.046,0.1535,1.0790335,0.8925000000000001,0.958567,0.307,1.692383224,1.5538775,0.7485,0.7925446666666666,104.0,140.0,36.0,23.0,44.0,92.375,19.19594683780928,7.428571428571431,62.5,56.5,86.7,84.125,75.16666666666667,71.16666666666667,2.758074383615416
205.0,208.0,2.0,2.0,2.0,9.0,6.000000000000028,206.6666666666667,214.0,119.0,123.5,12.5,12.5,16.5,16.5,9.0,134.5,134.5,21.0,150.0,3.329547407306285,7.39,8.845,2.910000000000001,7.95025768275609,68.0,61.5,23.5,23.5,18.5,8.5,13.0,42.7,43.875,49.16666666666666,55.83333333333334,30.0,5.75,1.361677886530683,11.0,5.0,5.454545454545454,9.0,5.666666666666667,4.0,5.0,0.4666666666666668,4.0,6.333333333333333,5.666666666666667,7.0,2.25,0.7216878364870323,5.0,3.0,0.0,1.0,3.0,2.333333333333333,7.343917,7.505126000000001,1.504534,1.504533999999998,1.103263,0.1612090000000004,0.1422160000000003,25.0,36.0,0.1169995251652283,1.74,0.3099999999999998,0.22,0.3799999999999999,1.5636055,0.529255732219548,1.046,0.6509999999999999,1.0790335,0.3950000000000001,0.461067,1.302,1.7069008,1.640907,0.9143333333333334,0.9583779999999998,118.0,126.0,11.0,11.0,16.0,95.79166666666667,10.99992108557552,9.0,32.5,26.5,94.3,92.375,85.16666666666667,81.16666666666667,0.9866511823109299
190.0,208.0,18.0,18.0,6.0,9.0,6.000000000000028,204.0,214.0,116.0,127.5,11.50000000000001,11.50000000000001,16.5,12.5,17.0,138.5,135.8333333333333,28.00000000000001,140.0,2.307896431276759,7.39,8.995,3.21,17.04690221125234,100.0,84.0,55.1,55.09999999999999,37.0,31.0,32.0,39.91999999999999,42.675,59.33333333333334,63.33333333333334,71.1,5.291666666666667,1.019769854210035,7.0,4.0,5.272727272727272,5.5,5.333333333333333,1.5,1.5,0.1333333333333329,3.0,4.5,4.5,3.0,2.125,0.5994789404140899,5.0,3.5,1.5,1.5,2.5,2.5,6.82812,7.131069,2.621323,2.621323,0.2856106,0.2128480000000001,0.6058979999999998,22.0,23.5,0.3763473480561392,1.545,0.2550000000000001,0.415,0.01000000000000001,1.426817526666667,0.7573577742637756,0.35674316,0.0395,0.7344050799999999,0.31724316,1.072567,0.079,1.624436,1.5253775,0.25099544,0.7545446666666665,117.0,125.0,8.0,8.0,14.0,93.16666666666667,14.27604831721844,10.5,42.0,41.0,90.6,88.0,77.0,76.33333333333333,1.06239770749418
196.0,200.5,5.5,5.5,6.499999999999972,5.5,8.999999999999972,204.8333333333333,204.1666666666667,112.0,115.5,20.5,20.5,35.5,24.5,6.999999999999986,139.1666666666667,131.8333333333333,38.99999999999999,137.5,3.706611561903046,7.1,7.244999999999999,0.29,6.670799500226507,68.0,57.25,19.25,19.25,9.25,14.25,21.5,41.85,42.8125,51.08333333333334,47.75,30.0,5.916666666666667,1.187317237397917,11.0,5.0,5.636363636363637,9.0,5.666666666666667,4.0,4.0,0.06666666666666732,4.0,6.333333333333333,6.333333333333333,6.0,2.416666666666667,0.759202798262025,5.0,3.0,0.0,0.0,3.0,3.0,7.285516,7.580199,1.429461,1.429460999999998,0.294683,1.02819,0.2923619999999998,25.0,27.0,0.1266385659619095,1.725,0.1749999999999998,0.3249999999999997,0.3499999999999999,1.532529666666666,0.557795966218732,0.942362,0.6175,0.994181,0.324862,0.4285,1.235,1.7002008,1.632532,0.8340746666666666,0.9031666666666668,118.0,118.0,19.0,19.0,0.0,96.91666666666667,10.78933372466633,5.5,34.0,33.0,94.2,92.25,85.66666666666667,85.0,0.9068075870878013
180.0,211.0,31.0,21.0,4.000000000000028,6.0,12.00000000000003,208.3333333333333,215.0,103.0,128.5,25.5,12.50000000000001,22.5,11.5,19.0,143.5,136.1666666666667,48.0,142.5,3.11124034639813,7.39,8.395,2.010000000000001,18.07476755651984,87.0,77.5,58.1,48.59999999999999,29.5,24.5,19.0,31.01999999999999,41.05,57.83333333333334,61.16666666666666,67.6,5.541666666666667,0.8154327412825386,7.0,5.0,5.454545454545454,6.5,5.666666666666667,1.5,2.5,0.4666666666666668,1.0,5.5,4.833333333333333,3.0,2.458333333333333,0.9991315673568165,6.0,5.5,2.5,3.5,3.833333333333333,3.166666666666667,7.09243,7.263224,3.096786000000001,2.489168,0.0222920000000002,0.08069300000000013,0.3415879999999998,16.0,33.5,0.3345516796982028,1.855,0.04499999999999993,0.105,0.6100000000000001,1.57110701,0.6065936182954562,0.942362,0.374,1.0272145,0.568362,0.7380669999999999,0.748,1.736483224,1.6090025,0.752908,0.8660446666666665,104.0,124.0,20.0,7.0,12.0,94.20833333333333,12.85489260510911,6.928571428571431,43.5,36.5,90.7,89.125,82.5,77.83333333333333,2.752044189729195
190.0,208.0,2.0,18.0,6.0,1.000000000000028,6.000000000000028,204.0,207.3333333333333,116.0,127.5,8.5,11.50000000000001,16.5,23.5,17.0,138.5,143.1666666666667,35.00000000000001,140.0,3.3694497314926,7.39,8.995,3.21,15.04028617857165,100.0,84.0,46.0,55.09999999999999,37.0,36.0,32.0,47.2,42.675,59.33333333333334,60.0,71.1,5.458333333333333,0.8650224788344456,7.0,5.0,5.454545454545454,5.5,5.333333333333333,1.5,0.5,0.2666666666666666,3.0,4.5,5.166666666666667,3.0,2.291666666666667,0.6757197808427856,5.0,3.5,1.5,0.5,2.5,3.166666666666667,6.82812,7.131069,1.878591,2.621323,0.2856106,0.1544470000000002,0.6058979999999998,22.0,23.5,0.3125230547051244,1.545,0.2550000000000001,0.355,0.01000000000000001,1.38193536,0.7584815229613714,0.35674316,0.0395,0.64955258,0.31724316,0.902862,0.079,1.5846008,1.5253775,0.25099544,0.6414080000000001,117.0,125.0,12.0,8.0,14.0,94.66666666666667,14.41835250258811,7.571428571428569,42.0,48.0,91.4,88.0,77.0,81.0,0.9588520335391809
190.0,211.5,5.5,21.5,5.5,4.500000000000028,13.00000000000006,215.1666666666667,208.5,116.0,127.5,8.5,11.50000000000001,12.5,23.5,17.0,135.8333333333333,143.1666666666667,35.00000000000001,147.5,3.259941605433038,7.39,10.245,5.71,10.14693098100767,68.0,57.0,19.0,28.1,4.0,9.0,22.0,41.8,35.925,54.33333333333334,51.0,39.1,5.791666666666667,1.526956850150724,12.0,5.0,5.454545454545454,9.5,5.333333333333333,5.5,4.5,0.2666666666666666,5.0,5.833333333333333,6.5,8.0,2.208333333333333,0.8154327412825386,5.0,2.5,0.5,0.5,2.166666666666667,2.833333333333333,7.285516,8.21392,0.7957400000000003,1.538472000000001,0.8700029999999996,0.9284039999999996,1.559804,25.0,36.5,0.2826941319203888,1.62,0.3399999999999999,0.2799999999999998,0.1399999999999999,1.504531,0.637236646240233,0.942362,0.0,1.0272145,1.112067,0.942362,0.0,1.5767008,1.5155025,0.741378,0.6282413333333333,117.0,128.0,9.0,11.0,20.0,95.95833333333333,10.39021641844972,8.07142857142857,23.5,30.5,94.9,92.375,82.16666666666667,86.83333333333333,1.04747107822709
190.0,207.5,17.5,17.5,5.5,9.5,5.000000000000028,203.8333333333333,213.8333333333333,116.0,119.5,3.500000000000014,3.500000000000014,24.5,20.5,1.0,135.8333333333333,133.1666666666667,28.00000000000001,140.0,2.495354816398306,7.39,8.145,1.510000000000001,11.93152939693818,68.0,47.07,18.17,18.17,0.07000000000000028,5.93,41.86,32.53399999999999,33.4425,47.02333333333333,51.02333333333333,41.86,5.625,1.653594569415369,12.0,4.0,5.272727272727272,9.5,5.333333333333333,5.5,5.5,0.1333333333333329,5.0,5.833333333333333,5.833333333333333,8.0,2.041666666666667,0.7347996703561832,5.0,2.5,0.5,0.5,2.166666666666667,2.166666666666667,7.343917,7.885439,1.866953000000001,1.866953000000001,0.4687593999999997,0.5415219999999996,0.9028419999999997,25.0,35.5,0.3469447502445053,1.875,0.07499999999999996,0.08499999999999996,0.6500000000000001,1.446942526666667,0.7270876853340641,0.35674316,0.281,0.7344050799999999,0.07574315999999998,0.8310669999999999,0.562,1.672736,1.5857525,0.33149544,0.8350446666666665,117.0,123.0,6.0,6.0,10.0,94.20833333333333,11.14667052930555,10.5,29.5,28.5,93.1,91.125,81.16666666666667,80.5,1.008253095981141
180.0,205.0,24.99999999999997,14.99999999999997,2.0,1.000000000000028,0.0,206.3333333333333,205.6666666666667,103.0,119.0,16.0,3.000000000000014,32.0,21.0,0.0,140.3333333333333,133.0,48.0,140.0,3.419126248847145,7.39,7.39,0.0,14.82498594715467,68.0,68.0,48.6,39.09999999999999,20.0,25.0,0.0,29.12,38.675,54.66666666666666,51.33333333333334,48.6,5.75,0.5951190357119042,7.0,5.0,5.636363636363637,7.0,5.666666666666667,2.0,2.0,0.06666666666666732,0.0,5.666666666666667,5.666666666666667,2.0,2.583333333333333,0.8620067027323833,5.0,5.0,2.0,2.0,3.666666666666667,3.666666666666667,7.285516,7.434018,2.925992000000001,2.318374,0.1485019999999997,1.174371000000001,0.0,16.0,25.0,0.3542480298698452,1.55,0.3499999999999999,0.4999999999999998,0.0,1.528929176666667,0.672036550556443,0.942362,0.0,0.994181,0.942362,1.046,0.0,1.661683224,1.5155025,0.6282413333333333,0.6973333333333334,104.0,118.0,14.0,1.0,0.0,95.33333333333333,12.30401921686117,3.928571428571431,42.0,41.0,91.0,89.5,83.0,82.33333333333333,2.81289133079984
190.0,214.0,24.0,24.0,8.0,3.0,18.00000000000003,208.6666666666667,216.0,116.0,136.5,20.50000000000001,20.50000000000001,3.5,3.5,35.0,138.8333333333333,138.8333333333333,38.00000000000001,147.5,2.065871108636741,7.39,10.745,6.71,18.71035623807188,112.0,90.0,61.1,61.09999999999999,47.0,37.0,44.0,41.11999999999999,44.175,58.66666666666666,65.33333333333333,83.1,5.458333333333333,0.8650224788344456,7.0,5.0,5.454545454545454,5.5,5.666666666666667,0.5,1.5,0.4666666666666668,3.0,5.166666666666667,4.5,3.0,2.291666666666667,0.6757197808427856,5.0,3.5,0.5,1.5,3.166666666666667,2.5,6.6339,7.033958999999999,2.718433000000001,2.718433000000001,1.574430000000001,0.3099580000000008,0.8001180000000003,25.0,32.5,0.3580493060397625,1.44,0.6099999999999999,0.52,0.22,1.556152,0.5968527318380138,1.046,0.213,1.0790335,0.8330000000000001,0.899067,0.426,1.659136,1.5687525,0.7683333333333334,0.8123779999999998,117.0,131.5,14.5,14.5,27.0,94.04166666666667,14.12291036657184,8.0,46.5,40.5,90.7,88.125,80.5,76.5,1.048407522547093
190.0,201.0,11.0,11.0,16.0,16.0,7.999999999999972,211.6666666666667,211.6666666666667,110.0,114.5,1.499999999999986,1.499999999999986,25.5,25.5,8.999999999999986,131.5,131.5,29.99999999999999,137.5,2.611060309050712,6.6,6.994999999999999,0.79,12.80185533428651,68.0,58.5,29.6,29.6,5.5,5.5,19.0,34.81999999999999,36.3,54.83333333333334,54.83333333333334,39.1,5.541666666666667,1.35336514740931,10.0,4.0,5.272727272727272,8.5,5.333333333333333,4.5,4.5,0.1333333333333329,3.0,5.5,5.5,6.0,2.125,0.5994789404140899,5.0,3.5,1.5,1.5,2.5,2.5,7.343917,7.5369475,2.2154445,2.2154445,0.1930304999999999,0.1930304999999999,0.2058590000000002,25.0,26.5,0.3233290377721534,1.73,0.23,0.23,0.3599999999999999,1.597579833333333,0.5454016032380533,1.112067,0.578,1.112067,0.534067,0.534067,1.156,1.732136,1.6600025,0.9340446666666665,0.9340446666666665,115.0,116.5,0.5,0.5,3.0,94.0,11.29896750445219,11.0,29.0,29.0,93.0,91.0,80.33333333333333,80.33333333333333,1.088502331825196
190.0,218.5,28.49999999999997,28.49999999999997,12.49999999999997,12.49999999999997,27.0,210.1666666666667,210.1666666666667,116.0,141.0,25.00000000000001,25.00000000000001,1.0,1.0,44.0,140.3333333333333,140.3333333333333,47.00000000000001,160.0,2.227557168177733,7.39,13.595,12.41,26.96488843539564,162.0,115.0,86.1,86.1,72.0,72.0,94.0,46.11999999999999,50.425,67.0,67.0,133.1,5.583333333333333,0.7592027982620249,7.0,5.0,5.636363636363637,5.0,5.666666666666667,0.0,0.0,0.06666666666666732,4.0,5.0,5.0,4.0,2.416666666666667,0.759202798262025,5.0,3.0,0.0,0.0,3.0,3.0,6.21726,6.825639,2.926753000000001,2.926753000000001,1.782750000000001,1.782750000000001,1.216758,25.0,32.0,0.3593606881208164,1.385,0.6649999999999998,0.6649999999999998,0.3300000000000001,1.5401825,0.6150469929623942,1.046,0.1535,1.046,0.8925000000000001,0.8925000000000001,0.307,1.647236,1.5538775,0.7485,0.7485,117.0,140.0,23.0,23.0,44.0,93.70833333333333,19.32286893525102,5.0,62.5,62.5,87.5,84.125,75.16666666666667,75.16666666666667,0.9164010978944876
202.0,205.0,1.000000000000028,1.000000000000028,2.999999999999972,2.0,0.0,203.0,206.3333333333333,119.0,119.0,17.0,17.0,25.0,32.0,0.0,135.6666666666667,140.3333333333333,32.0,140.0,3.671263311934402,7.39,7.39,0.0,8.547254269972056,68.0,68.0,30.0,30.0,21.0,20.0,0.0,44.0,45.5,54.0,54.66666666666666,30.0,5.583333333333333,0.8620067027323833,7.0,5.0,5.454545454545454,7.0,5.333333333333333,3.0,2.0,0.2666666666666666,0.0,5.0,5.666666666666667,3.0,2.416666666666667,0.8620067027323833,5.0,5.0,3.0,2.0,3.0,3.666666666666667,7.285516,7.434018,1.575642,1.575641999999998,0.01733839999999987,0.1485019999999997,0.0,25.0,25.0,0.1737554955166087,1.55,0.25,0.3499999999999999,0.0,1.366195193333333,0.75405666335983,0.35674316,0.0,0.64955258,0.35674316,0.942362,0.0,1.5767008,1.478157,0.2378287733333333,0.6282413333333333,118.0,118.0,19.0,19.0,0.0,95.41666666666667,12.84820566806466,8.0,36.0,42.0,92.6,90.25,79.0,83.0,1.202548220331402
205.0,205.0,1.000000000000028,1.000000000000028,2.0,12.00000000000003,0.0,206.3333333333333,213.0,119.0,119.0,17.0,17.0,32.0,21.0,0.0,140.3333333333333,133.0,32.0,140.0,3.823154147937131,7.39,7.39,0.0,9.204467514322717,68.0,68.0,30.0,30.0,20.0,15.0,0.0,44.0,45.5,54.66666666666666,58.0,30.0,5.583333333333333,0.8620067027323833,7.0,5.0,5.454545454545454,7.0,5.666666666666667,2.0,3.0,0.4666666666666668,0.0,5.666666666666667,5.0,3.0,2.416666666666667,0.8620067027323833,5.0,5.0,2.0,3.0,3.666666666666667,3.0,7.285516,7.434018,1.575642,1.575641999999998,0.1485019999999997,0.09010099999999976,0.0,25.0,25.0,0.1569567350153114,1.55,0.3499999999999999,0.4099999999999999,0.0,1.4920825,0.6274433249985611,0.942362,0.0,1.0272145,0.942362,1.112067,0.0,1.5767008,1.478157,0.6282413333333333,0.741378,118.0,118.0,19.0,19.0,0.0,95.25,12.91075133367536,8.5,42.0,35.0,92.6,90.25,83.0,78.33333333333333,1.24510262852327
180.0,210.0,30.0,30.0,7.0,4.0,10.00000000000003,214.6666666666667,207.3333333333333,103.0,133.5,30.5,30.5,6.5,6.5,29.0,137.8333333333333,137.8333333333333,45.0,150.0,2.047616458158661,7.39,11.195,7.61,20.28583078297647,97.0,82.5,63.1,63.09999999999999,29.5,39.5,29.0,32.02,35.175,62.83333333333334,56.16666666666666,77.6,5.416666666666667,0.9537935951882998,7.0,5.0,5.454545454545454,5.0,5.333333333333333,1.0,0.0,0.2666666666666666,4.0,4.333333333333333,5.0,4.0,2.25,0.7216878364870323,5.0,3.0,1.0,0.0,2.333333333333333,3.0,6.56149,6.997754,3.362256,3.362256,0.3461629999999998,1.610635,0.872528,16.0,23.0,0.3682953883169807,1.455,0.5049999999999999,0.5949999999999998,0.1899999999999999,1.579155184166667,0.64258883542201,1.046,0.094,1.0790335,1.018067,0.9520000000000001,0.188,1.680483224,1.5813280225,0.7727113333333332,0.7286666666666668,104.0,131.0,27.0,27.0,26.0,92.08333333333333,19.26334313894888,7.0,57.0,63.0,86.6,83.25,71.0,75.0,2.68636254999209
201.0,203.0,3.000000000000028,3.000000000000028,0.9999999999999716,3.000000000000028,4.0,202.3333333333333,205.0,118.0,118.5,17.5,17.5,25.5,21.5,1.0,135.5,132.8333333333333,26.0,137.5,3.319266751985042,7.39,8.295,1.81,6.491859846826126,68.0,53.335,15.335,15.335,6.335000000000001,10.335,29.33,41.067,41.83375,49.11166666666667,46.445,30.0,5.791666666666667,1.526956850150724,12.0,5.0,5.454545454545454,9.5,5.333333333333333,5.5,4.5,0.2666666666666666,5.0,5.833333333333333,6.5,8.0,2.208333333333333,0.8154327412825386,5.0,2.5,0.5,0.5,2.166666666666667,2.833333333333333,7.4166796,8.414108500000001,0.5955514999999991,0.5955514999999973,0.997428900000001,0.1942804999999996,1.960181,25.0,27.5,0.1626601774661928,1.6,0.2,0.4499999999999997,0.09999999999999987,1.383468193333333,0.74528618174864,0.35674316,0.0,0.70137158,0.35674316,1.046,0.0,1.5767008,1.478157,0.2378287733333333,0.6973333333333334,118.0,119.5,17.5,17.5,3.0,96.16666666666667,10.49867716534908,8.5,25.0,30.0,94.8,93.0,82.66666666666667,86.0,0.9775769897216964
180.0,202.5,22.5,22.5,0.5,3.5,4.999999999999972,202.1666666666667,204.8333333333333,103.0,115.0,12.0,12.0,29.0,25.0,7.999999999999986,134.3333333333333,131.6666666666667,41.0,137.5,2.935178840614127,6.7,7.045,0.6899999999999995,15.03351579711886,68.0,61.5,42.1,42.09999999999999,14.5,18.5,13.0,27.82,29.925,51.83333333333334,49.16666666666666,48.6,5.666666666666667,1.067187372905475,9.0,5.0,5.454545454545454,8.0,5.333333333333333,4.0,3.0,0.2666666666666666,2.0,5.333333333333333,6.0,5.0,2.333333333333333,0.6871842709362769,5.0,4.0,2.0,1.0,2.666666666666667,3.333333333333333,7.4166796,7.657514,2.702496000000001,2.702496000000001,0.2408343999999998,0.9508750000000008,0.4469919999999998,16.0,26.0,0.3584629126175011,1.715,0.08500000000000019,0.335,0.3299999999999998,1.473028563333333,0.754145512769516,0.35674316,0.33112823,0.70137158,0.02561492999999998,0.71487177,0.66225646,1.72790887,1.64061008,0.34820485,0.8077094100000001,104.0,117.0,13.0,13.0,2.0,94.41666666666667,11.24320782615986,6.5,32.0,37.0,91.8,89.75,80.33333333333333,83.66666666666667,2.898758235099222
190.0,205.0,14.99999999999997,14.99999999999997,2.0,2.0,0.0,206.3333333333333,206.3333333333333,116.0,119.0,3.000000000000014,3.000000000000014,32.0,32.0,0.0,140.3333333333333,140.3333333333333,35.00000000000001,140.0,3.726795894449935,7.39,7.39,0.0,12.50454084189686,68.0,68.0,39.1,39.09999999999999,20.0,20.0,0.0,36.71999999999999,38.675,54.66666666666666,54.66666666666666,39.1,5.75,0.5951190357119042,7.0,5.0,5.636363636363637,7.0,5.666666666666667,2.0,2.0,0.06666666666666732,0.0,5.666666666666667,5.666666666666667,2.0,2.583333333333333,0.8620067027323833,5.0,5.0,2.0,2.0,3.666666666666667,3.666666666666667,7.285516,7.434018,2.318374,2.318374,0.1485019999999997,0.1485019999999997,0.0,25.0,25.0,0.3662876829305984,1.55,0.3499999999999999,0.3499999999999999,0.0,1.492844833333334,0.6702553581506372,0.942362,0.0,0.942362,0.942362,0.942362,0.0,1.616536,1.5155025,0.6282413333333333,0.6282413333333333,117.0,118.0,1.0,1.0,0.0,95.83333333333333,12.44878396560171,4.0,42.0,42.0,91.8,89.5,83.0,83.0,1.226058216399205
