MBT_mismatch
0.019201988
-0.019385164
-0.019715287
-0.026976499
-0.063881239
-0.074045112
-0.078381882
0.086249295
0.086849439
-0.09403981
0.095995363
-0.100417354
0.104489514
0.110051026
-0.111351901
0.119576868
0.129391003
-0.129570429
-0.132547166
0.135788442
0.139190573
0.165799452
0.16867583
-0.170295593
-0.191543524
0.200575905
-0.209595789
0.230569047
0.236263617
0.250048518
0.251773532
0.253564779
0.257498218
-0.260164081
0.261980239
-0.276843668
0.281140438
-0.286827169
-0.293601469
0.297781949
0.305767042
-0.305313015
-0.307252837
0.311951359
0.318228472
0.318766802
0.329060826
0.345591825
0.346851376
0.347177886
-0.355130621
0.366123124
0.366638689
-0.368832308
-0.374640795
0.382317374
-0.387083076
0.393775393
-0.391817769
0.400317584
-0.401993124
0.424030844
-0.427234722
0.432810628
-0.436012088
0.461594064
-0.461887292
-0.465319351
0.47133593
-0.468482489
-0.469811275
-0.472461894
-0.482838538
0.501373229
-0.505338989
0.515207029
0.52153517
-0.517344517
0.528478052
0.553402346
0.560004259
0.571680584
-0.566538803
0.573394906
0.578195747
0.583335063
0.587500951
0.587833078
-0.582289878
-0.584583601
0.597623472
0.599607544
0.610159824
0.6136056
0.620983254
0.622528866
0.637647094
-0.630237921
-0.630483323
-0.640172274
-0.646652527
0.660150245
-0.661624415
0.672973254
-0.66716528
0.687706801
-0.679725039
0.696600325
0.703914353
0.706497741
0.713631212
-0.704219831
-0.714349376
-0.718584197
-0.723755586
0.737512817
0.74394911
0.746698589
-0.739727647
-0.747142223
-0.75127132
0.770193015
-0.772747686
0.785308345
0.790029889
0.790625643
-0.814697766
0.834472881
0.834619745
0.834910994
0.839305351
0.860638619
-0.855157067
-0.858579687
-0.858634365
0.879538404
-0.864963102
0.882116243
-0.892823499
-0.893893064
0.921310047
-0.90550236
-0.907139606
0.935092149
0.938294611
0.938395306
-0.92795548
-0.93143425
0.954690306
0.968984327
-0.956839534
-0.973133123
-0.975377241
-0.976048875
1.000740815
-0.985307375
1.01250197
1.013032817
1.030700573
1.033942112
1.037182472
1.042775218
1.043821196
-1.023505982
-1.024938785
-1.028325308
1.051462542
1.054525125
1.061305019
-1.039797287
1.067104549
1.070462117
-1.069324075
-1.073279457
1.105477524
1.106434693
1.107323398
1.120742836
1.121071865
1.130720143
1.13131882
1.16741923
1.168028739
1.174621384
1.174663777
-1.14943493
1.176813611
1.180673796
1.184155522
1.184213315
-1.159205407
-1.159790524
1.20858903
1.224224143
1.224668224
1.232090684
-1.211589037
1.242930477
1.246187436
-1.221965288
-1.235476731
1.268550579
1.270162926
1.27149555
-1.244457562
1.276456387
1.299219467
1.309246743
-1.286825949
1.325301327
1.32870949
1.328886762
1.332406816
1.334357087
-1.301877918
1.338374294
-1.304060442
1.347305964
1.349744345
1.35263049
1.359050325
-1.336907528
1.386081963
1.390901149
-1.356594538
1.398546397
-1.364457688
-1.36702912
1.41703745
1.42103326
-1.390728876
1.438911203
-1.4005872
1.447024667
1.450359429
1.456826272
-1.449184541
-1.461906428
1.526732264
1.534241471
-1.491103467
1.547349357
-1.50091177
1.54870632
1.552931104
1.55425436
-1.510151637
1.560517504
1.563656056
1.566187497
1.567939564
-1.526023366
1.5768597
-1.529481136
1.582150931
1.596848174
1.611486525
1.612566451
1.61415465
-1.566728067
-1.567432804
1.620945818
-1.573777024
1.627281095
-1.577501934
-1.592770053
1.648170514
-1.599059065
1.656179367
-1.613926684
-1.61970248
-1.620502258
1.680921434
1.688620647
-1.657982377
1.721078103
1.721603716
-1.665192934
1.723327524
1.73408538
1.737719806
-1.680813084
1.744923389
1.745525702
1.747673779
1.756129633
-1.704492897
1.769156896
1.772730497
1.772735824
1.791527038
1.792061979
-1.730999852
-1.733226795
-1.743365888
1.808820169
1.816383858
1.823087803
-1.782409038
1.861007248
-1.797445434
1.885213058
1.887079744
1.888430656
1.891697652
-1.831688205
-1.832138757
-1.841315079
-1.84189308
1.916489803
1.920516632
-1.85047401
1.924534245
1.947639045
1.953838699
-1.884578712
1.960995833
1.963619158
-1.900424637
1.97847307
1.983568096
2.006684568
2.008755145
-1.932506695
-1.935327405
2.0133808
-1.943293052
2.023732647
-1.952074861
-1.953761942
2.034128299
2.034328445
-1.967617328
-1.96763083
2.049550335
2.054986204
2.059835805
2.062148707
-2.018829864
2.104233392
2.110173202
2.115864355
-2.039554089
2.131370281
-2.047656215
2.143340634
-2.056751015
-2.057228717
-2.059394538
2.165448147
2.169698589
2.177331064
2.183740858
-2.095520893
2.193772512
-2.104704983
2.199095878
2.201990451
2.203208988
2.213882383
-2.121881307
2.221324138
2.225440281
-2.132188007
-2.138440551
2.240640755
-2.145948536
2.244728638
-2.152108752
2.26082994
-2.171079812
-2.171648706
2.287100812
-2.212000834
2.314934978
-2.21438945
2.328992779
2.337457511
2.339395611
2.34112844
2.346931715
2.349482679
-2.249462353
2.355609579
2.380527794
-2.281471987
-2.283847085
-2.28416973
2.39513106
-2.288467647
2.404663305
2.405153305
2.405315171
2.411047441
2.412346082
2.415554023
2.432097963
-2.320051929
-2.32099513
-2.336511389
-2.341507585
-2.352135493
2.472860053
-2.390264474
2.518675418
2.522611534
-2.406807948
2.53546531
2.54088968
2.547000026
2.55762394
-2.43386929
2.567471358
-2.476871754
2.611594541
2.629628785
2.642990567
2.646576128
-2.519172598
2.653818268
2.660359244
2.666161829
2.67421103
2.677503222
-2.545231794
2.68729643
-2.551852662
2.692522635
2.698270001
2.706544458
-2.583431394
2.728367222
2.745707305
2.749979398
-2.61198824
-2.618219445
2.764947866
2.770082186
-2.625379597
-2.651194673
2.80012481
2.815198814
-2.665189964
2.821234007
-2.685830325
-2.691037821
-2.704123779
2.868966758
-2.717873128
-2.719681304
2.891678072
-2.736663768
2.899255777
-2.742786796
2.93156752
-2.770528152
-2.779343597
2.961614169
-2.797299466
2.968187192
2.968685995
2.971745903
2.98284667
2.99018905
3.00595616
-2.836244337
3.000671841
3.040257539
-2.871369106
3.046436971
3.049482319
3.053438202
-2.881104476
3.08099447
3.081389996
-0.010896672
0.048538829
0.059464666
-0.071603075
0.072378373
-0.082651058
0.089401468
0.095194068
-0.097707938
0.103163044
-0.115911321
0.121597228
-0.127854742
-0.130549591
0.133392031
-0.13648899
-0.147164658
0.163397205
-0.187085793
0.211489336
0.217075507
0.228269942
-0.243139245
0.258675295
-0.282194175
-0.295836254
0.299241778
0.301811462
-0.302200914
-0.323455086
-0.331295105
-0.34778424
0.356886719
0.365161751
0.368511042
0.375041475
-0.386382762
0.391698959
0.39641002
0.420053777
0.43437273
-0.461331301
-0.48181182
-0.485267492
0.493206895
-0.501144745
0.516836945
-0.535359958
0.536390639
-0.549024265
-0.552048226
0.587851248
-0.588287633
-0.601614805
0.607395769
0.618429918
-0.640014784
-0.658807291
-0.667125587
0.678348089
-0.683849663
-0.695173427
0.70386928
-0.721423336
0.734412969
0.742890255
-0.753827978
-0.784087774
0.80919819
-0.821776161
0.826632293
-0.830951336
-0.840865622
-0.842137447
0.850408723
-0.85683311
-0.871115649
-0.87606807
0.877718888
-0.890506197
0.916492679
0.916821056
-0.932402194
0.956498091
-0.960414497
0.962502495
-0.96359003
0.963683071
0.965226839
0.970262418
0.98205287
-0.990245821
-0.99419815
-1.01503858
1.021229795
1.02209417
1.025960719
1.041683912
-1.05541616
1.061860768
1.071891712
-1.076046385
1.083464993
-1.092187757
1.106900119
-1.113614942
1.124216188
1.142598175
1.143551004
1.154318814
-1.157807055
1.167651468
-1.173153939
-1.175393519
1.181295855
1.19373512
-1.197124925
1.217409013
-1.217429608
-1.223587561
-1.224854945
-1.228203136
1.229332909
-1.232782051
-1.267692072
-1.276813088
-1.279273673
-1.288412217
1.308284974
1.310024157
1.313932284
-1.323138672
1.342237526
1.362786129
1.396997849
-1.402584988
1.40732288
1.409541344
-1.411128186
-1.417904229
1.467025252
-1.48719766
1.491630168
-1.501234706
-1.50215421
-1.503412831
-1.507643702
-1.538968511
1.542157325
-1.562645562
-1.56611867
-1.566254315
1.585921982
1.586455847
-1.591021635
-1.612195711
1.616974554
1.617419004
-1.625712083
1.646120389
-1.651535647
-1.664419197
-1.677733261
1.681281695
-1.71571751
1.719679442
-1.722832857
-1.734306564
1.741718682
1.755048491
-1.765549893
-1.784557535
-1.797815589
1.806933183
-1.814484098
-1.81500009
1.81765858
-1.828298526
1.843424132
1.852928768
-1.857299582
-1.895511081
1.90392455
1.909604187
-1.915651929
1.9250788
-1.944316404
-1.949215208
-1.963497024
1.981806281
-1.987620002
1.99677241
-2.004939441
2.024402712
-2.030424496
-2.030665739
-2.032648474
-2.035789628
-2.05052641
-2.062156835
2.087282178
-2.098572431
2.126887887
2.130749753
2.13167059
-2.133404704
2.140204838
2.142750652
-2.147028495
-2.151802005
-2.162995115
-2.165629404
2.167041747
2.167963559
-2.184190322
2.188306831
-2.194057211
2.197819799
2.20419105
-2.20608003
2.213495857
2.218275672
2.225199045
-2.227903998
-2.232153926
-2.243482178
-2.245506626
-2.261248768
2.265878803
-2.2667962
-2.286881058
2.2893683
-2.292972343
-2.302067291
2.311601639
-2.311821511
2.328953486
2.330761798
2.333771016
-2.341018006
-2.345621633
-2.348055579
2.349418268
2.350471491
-2.357095187
-2.409519301
-2.410048431
-2.416407512
2.418843049
2.439244007
-2.446905136
-2.461700668
-2.462018051
2.466823098
2.470108625
-2.485185277
-2.485831666
2.499091215
-2.518293444
2.519449432
-2.52588963
2.542438401
-2.548870066
-2.553728516
2.557376635
2.562500598
-2.568523141
-2.573953202
2.592482544
2.602436703
2.613549101
2.625374257
-2.631795101
-2.638002045
-2.656428459
2.683850867
-2.692189969
-2.716287327
-2.729031396
2.741874564
2.75861779
2.78216287
-2.786812651
2.801606311
-2.814917391
2.841336384
-2.847869078
-2.861793047
-2.871132955
-2.877471647
-2.877982053
2.89574855
2.90988616
2.915136901
-2.919823597
2.921190649
2.922589826
-2.927997453
2.94470672
2.961713723
-2.964689237
2.967689647
-2.975716104
-2.985342399
2.986479014
-2.916955977
-2.960386826
-2.963071402
-2.995948731
-2.99756163
