0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
199.0833333333333,12.00000000000003,5.133333333333354,27.0,11.26542152882981,126.875,19.0,2.066666666666677,35.00000000000001,14.22823630438199,129.7916666666667,5.0,3.0,45.0,18.22767851068503,16.59125,2.010000000000001,1.68,13.91,3.065413664988789,40.15000000000001,19.0,3.273333333333341,58.1,15.34247915646838,5.541666666666667,1.0,0.4666666666666668,3.0,0.8154327412825386,2.458333333333333,1.0,0.3333333333333335,4.0,0.9991315673568165,8.732402833333333,0.3415879999999998,0.1410980000000013,2.659962,1.208064953112127,44.79166666666666,17.0,9.933333333333337,58.0,18.23224973928219,2.285416666666666,0.6100000000000001,0.01933333333333342,0.9999999999999998,0.3262409534718506,1.552295666666667,0.748,0.004005199999999931,2.02067,0.5912922997089135
199.7083333333333,27.0,2.199999999999989,41.99999999999997,12.58133262240353,127.9166666666667,44.0,6.0,47.00000000000001,15.8296048241543,131.25,40.0,8.0,65.0,20.62815632414427,17.02458333333333,12.41,1.986666666666665,13.91,2.735549882513975,43.27500000000001,94.0,0.3933333333333309,133.1,27.43744779797616,5.416666666666667,4.0,0.2666666666666666,4.0,0.9537935951882998,2.25,4.0,0.3999999999999999,4.0,0.7216878364870323,8.695937416666668,1.216758,0.1839253999999997,3.535132000000001,1.268703759121225,44.66666666666666,14.0,14.26666666666667,58.0,18.26122181624828,2.24625,0.3300000000000001,0.06333333333333346,1.33,0.3892815230224351,1.533920666666667,0.307,0.128455533333333,2.02067,0.6220532001525718
205.4583333333333,5.000000000000028,1.333333333333343,8.0,1.755447869411742,136.625,1.0,1.066666666666663,25.0,5.970849325403101,147.5,0.0,11.33333333333334,40.0,14.64866319270579,18.75375,1.510000000000001,0.1066666666666656,13.11,3.355634332109704,41.08916666666666,41.86,1.0,41.86,7.175272304163019,5.791666666666667,5.0,0.2666666666666666,8.0,1.526956850150724,2.208333333333333,5.0,0.3999999999999999,5.0,0.8154327412825386,8.583599683333333,0.9028419999999997,0.3704850666666673,1.5929804,0.6249356630402789,55.45833333333334,21.0,10.4,57.0,13.04153354564647,2.022916666666667,0.6500000000000001,0.08000000000000007,0.6500000000000001,0.149985531709636,1.40688486,0.562,0.16809388,1.970876,0.7094158808765922
198.4166666666667,0.0,5.466666666666669,27.0,10.58661366485473,124.25,0.0,1.599999999999994,24.00000000000001,11.16635571706365,127.0833333333333,0.0,2.0,30.0,14.35536098079351,16.02416666666667,0.0,0.7133333333333347,11.01,2.701467065421223,38.52500000000001,0.0,4.940000000000005,39.1,12.83342802995365,5.583333333333333,0.0,0.4666666666666668,3.0,0.8620067027323833,2.416666666666667,0.0,0.3333333333333335,3.0,0.8620067027323833,8.967114500000001,0.0,0.5820556666666672,2.408475,1.008047550096596,38.75,0.0,0.7333333333333343,26.0,8.661456767388112,2.285,0.0,0.06933333333333325,0.9999999999999998,0.3358447061763318,1.538402,0.0,0.03855120000000012,2.02067,0.6352952203523178
207.7083333333333,4.999999999999972,4.066666666666663,17.0,4.353917456983107,137.4166666666667,7.999999999999986,3.400000000000006,39.99999999999999,8.731726951500232,143.9583333333333,5.0,4.666666666666657,25.0,7.497105923102741,18.81208333333333,0.6899999999999995,1.946666666666665,14.6,3.910746922655,44.125,13.0,2.666666666666664,30.0,8.135890137737439,5.666666666666667,2.0,0.4666666666666668,5.0,1.067187372905475,2.333333333333333,2.0,0.3333333333333335,3.0,0.6871842709362769,8.332,0.4469919999999998,0.09158253333333377,1.724144,0.8094399766557739,54.66666666666666,2.0,11.13333333333333,58.0,14.49616807604302,2.01125,0.3299999999999998,0.01066666666666682,0.55,0.1291417986813978,1.519676519166666,0.66225646,0.000685600000000175,1.970876,0.573456979585629
203.7083333333333,4.999999999999972,12.86666666666665,27.0,8.979045822852719,132.4166666666667,7.999999999999986,7.333333333333343,39.99999999999999,12.86117110617156,137.7083333333333,5.0,8.666666666666657,45.0,14.92894048112219,17.81208333333333,0.6899999999999995,0.6799999999999997,14.6,3.862396685960962,41.85,13.0,6.460000000000001,39.1,10.46844464728803,5.666666666666667,2.0,0.2666666666666666,5.0,1.067187372905475,2.333333333333333,2.0,0.3999999999999999,3.0,0.6871842709362769,8.517683,0.4469919999999998,0.3112292666666683,2.466876,1.005130582976909,50.16666666666666,2.0,2.266666666666666,58.0,17.17232916318834,2.12375,0.3299999999999998,0.2366666666666659,0.9999999999999998,0.2731576544171271,1.532125019166666,0.66225646,0.09525953333333326,2.02067,0.583567747880681
210.7083333333333,27.0,0.7333333333333485,27.0,6.809791765457212,137.75,44.0,0.2666666666666515,44.0,6.684870978560469,143.3333333333333,40.0,0.3333333333333428,40.0,7.993052538854532,18.52458333333333,12.41,0.2799999999999976,13.11,3.026463804462598,49.41666666666666,94.0,1.0,124.0,24.95648991522824,5.25,4.0,0.1333333333333329,4.0,1.089724735885168,2.083333333333333,4.0,0.0,4.0,0.6400954789890506,8.272410583333334,1.216758,0.1110495333333326,2.792400000000001,0.8998347661179208,49.66666666666666,14.0,0.1333333333333329,27.0,5.771096564393594,1.99375,0.3300000000000001,0.009333333333333638,0.8800000000000001,0.2002875536988424,1.533158333333333,0.307,0.05725393333333328,1.970876,0.5757218874852297
205.0833333333333,4.0,1.333333333333343,5.000000000000028,1.705790790871563,136.5416666666667,1.0,1.066666666666663,26.0,6.211408634297233,147.2916666666667,5.0,11.33333333333334,45.0,14.78873210326775,18.76625,1.81,0.1066666666666656,13.11,3.319266751985042,41.61125000000001,29.33,1.0,30.0,6.491859846826126,5.791666666666667,5.0,0.2666666666666666,8.0,1.526956850150724,2.208333333333333,5.0,0.3999999999999999,5.0,0.8154327412825386,8.627655475,1.960181,0.3704850666666673,1.9775194,0.6429968527882487,54.79166666666666,5.0,10.4,57.0,13.88938193569302,2.0,0.09999999999999987,0.08000000000000007,0.55,0.1626601774661928,1.383468193333333,0.0,0.16809388,1.970876,0.74528618174864
207.5416666666667,4.999999999999972,4.400000000000006,17.0,4.396771226959873,135.5833333333333,7.999999999999986,0.2666666666666515,28.99999999999999,6.575945221453378,141.4583333333333,5.0,0.3333333333333428,10.0,2.692259996525018,18.32875,0.6899999999999995,0.9800000000000004,13.8,3.749268053567256,43.29166666666666,13.0,4.333333333333336,30.0,7.95025768275609,5.666666666666667,2.0,0.4666666666666668,5.0,1.067187372905475,2.333333333333333,2.0,0.3333333333333335,3.0,0.6871842709362769,8.552478833333334,0.4469919999999998,0.5325401999999997,1.665743,0.6609028012534361,49.33333333333334,2.0,0.4666666666666615,27.0,7.080881928749334,2.03625,0.3299999999999998,0.03933333333333344,0.55,0.1193319075799372,1.536949519166666,0.66225646,0.03523160000000014,1.970876,0.5571362335204387
197.5416666666667,4.999999999999972,6.800000000000011,27.0,10.10766691950005,124.5833333333333,7.999999999999986,0.2666666666666657,32.99999999999999,12.42617085920769,132.7083333333333,5.0,9.666666666666657,65.0,24.15139603740446,15.97875,0.6899999999999995,0.6799999999999997,11.6,2.781121345338962,38.65000000000001,13.0,3.606666666666669,39.1,12.18297993103494,5.5,2.0,0.1333333333333329,5.0,1.224744871391589,2.166666666666667,2.0,0.0,3.0,0.6236095644623235,8.787120933333334,0.4469919999999998,0.1848192000000015,2.408475,1.146374502269796,44.0,2.0,9.600000000000001,57.0,18.22315377022686,2.257083333333334,0.3299999999999998,0.01399999999999979,0.9999999999999998,0.3554396241120126,1.451119879166667,0.66225646,0.1912010799999999,2.02067,0.7222634039684588
205.7083333333333,4.999999999999972,0.0,6.0,1.206895696496687,135.5833333333333,7.999999999999986,0.2666666666666515,28.99999999999999,6.575945221453378,141.4583333333333,5.0,0.3333333333333428,10.0,2.692259996525018,18.67875,0.6899999999999995,0.1400000000000006,13.8,3.639970595691674,41.625,13.0,0.3333333333333357,30.0,6.688376110835873,5.833333333333333,2.0,0.06666666666666732,4.0,0.8498365855987975,2.5,2.0,0.06666666666666643,3.0,0.7071067811865476,8.763224166666667,0.4469919999999998,0.0267514000000002,1.575642,0.3866043940179318,49.5,2.0,0.06666666666666288,27.0,7.106335201775948,2.05125,0.3299999999999998,0.00333333333333341,0.55,0.1143573529191135,1.5259383525,0.66225646,0.0616584,1.970876,0.5660069929980911
207.375,8.999999999999972,4.400000000000006,21.0,4.741769184597665,135.625,6.999999999999986,0.2666666666666515,27.99999999999999,6.421399769520659,141.4583333333333,5.0,0.3333333333333428,10.0,2.692259996525018,18.34541666666667,0.29,0.9800000000000004,13.4,3.698077179614954,42.9375,21.5,4.333333333333336,30.0,7.602511235330951,5.75,4.0,0.4666666666666668,7.0,1.361677886530683,2.25,4.0,0.3333333333333335,4.0,0.7216878364870323,8.546035916666668,0.2923619999999998,0.5325401999999997,1.665743,0.6681315029307427,49.41666666666666,4.0,0.4666666666666615,27.0,6.824689655133697,2.037083333333333,0.3499999999999999,0.03933333333333344,0.55,0.1183032532190989,1.560813833333333,1.235,0.03523160000000014,1.970876,0.5308027025736325
207.4166666666667,7.999999999999972,3.666666666666657,20.0,4.645039169790595,135.5416666666667,8.999999999999986,0.2666666666666515,29.99999999999999,6.732874365545684,141.4583333333333,5.0,0.3333333333333428,10.0,2.692259996525018,18.32458333333333,0.79,0.5600000000000023,13.9,3.76222228118642,43.04166666666666,19.0,3.0,30.0,7.667459198166989,5.708333333333333,3.0,0.2666666666666666,6.0,1.206895696496687,2.291666666666667,3.0,0.3999999999999999,3.0,0.6757197808427856,8.542431625,0.2058590000000002,0.3947392666666669,1.665743,0.6727607704913149,49.375,3.0,0.2666666666666657,27.0,6.951094038590856,2.0375,0.3599999999999999,0.02666666666666639,0.55,0.1178363978856562,1.557522166666667,1.156,0.08368073333333315,1.970876,0.5330531462491699
208.0,6.000000000000028,3.666666666666657,12.00000000000003,4.153311931459038,136.2916666666667,9.0,0.2666666666666515,21.0,4.467280741370775,142.5,20.0,0.3333333333333428,20.0,4.330127018922194,18.47875,2.910000000000001,0.5600000000000023,13.11,3.329547407306285,43.29166666666666,13.0,3.0,30.0,7.95025768275609,5.75,4.0,0.2666666666666666,7.0,1.361677886530683,2.25,4.0,0.3999999999999999,4.0,0.7216878364870323,8.539779833333334,0.1422160000000003,0.3947392666666669,1.665743,0.6764285357350316,50.16666666666666,22.0,0.2666666666666657,27.0,5.374838498865699,2.038333333333334,0.3799999999999999,0.02666666666666639,0.55,0.1169995251652283,1.5636055,1.302,0.08368073333333315,1.970876,0.529255732219548
